,    1,    8251,   20070801, ARG, ARGH                , USC                 ,cf2007    
144065,32.0,8315.0,20071110.0, ARG, ARGH                , Utah                ,cf2007    
144066,33.0,2911.0,20071110.0, ARG, ARGH                , Georgia Tech        ,cf2007    
144067,34.0,6696.0,20071110.0, ARG, ARGH                , Rutgers             ,cf2007    
144068,35.0,2666.0,20071110.0, ARG, ARGH                , Florida St          ,cf2007    
144069,36.0,316.0,20071110.0, ARG, ARGH                , Arkansas            ,cf2007    
144070,37.0,5970.0,20071110.0, ARG, ARGH                , Oregon St           ,cf2007    
144071,38.0,7242.0,20071110.0, ARG, ARGH                , South Carolina      ,cf2007    
144072,39.0,8068.0,20071110.0, ARG, ARGH                , Troy                ,cf2007    
144073,40.0,55.0,20071110.0, ARG, ARGH                , Air Force           ,cf2007    
144074,41.0,4224.0,20071110.0, ARG, ARGH                , Louisville          ,cf2007    
144075,42.0,7918.0,20071110.0, ARG, ARGH                , Texas Tech          ,cf2007    
144076,43.0,6393.0,20071110.0, ARG, ARGH                , Purdue              ,cf2007    
144077,44.0,8508.0,20071110.0, ARG, ARGH                , Wake Forest         ,cf2007    
144078,45.0,5912.0,20071110.0, ARG, ARGH                , Oklahoma St         ,cf2007    
144079,46.0,4936.0,20071110.0, ARG, ARGH                , Mississippi St      ,cf2007    
144080,47.0,4757.0,20071110.0, ARG, ARGH                , Michigan St         ,cf2007    
144081,48.0,1380.0,20071110.0, ARG, ARGH                , UCF                 ,cf2007    
144082,49.0,8141.0,20071110.0, ARG, ARGH                , UCLA                ,cf2007    
144083,50.0,7848.0,20071110.0, ARG, ARGH                , Texas A&M           ,cf2007    
144084,51.0,5371.0,20071110.0, ARG, ARGH                , New Mexico          ,cf2007    
144085,52.0,3731.0,20071110.0, ARG, ARGH                , Kansas St           ,cf2007    
144086,53.0,4474.0,20071110.0, ARG, ARGH                , Maryland            ,cf2007    
144087,54.0,7878.0,20071110.0, ARG, ARGH                , TCU                 ,cf2007    
144088,55.0,5279.0,20071110.0, ARG, ARGH                , Nebraska            ,cf2007    
144089,56.0,8367.0,20071110.0, ARG, ARGH                , Vanderbilt          ,cf2007    
144090,57.0,3484.0,20071110.0, ARG, ARGH                , Indiana             ,cf2007    
144091,58.0,8099.0,20071110.0, ARG, ARGH                , Tulsa               ,cf2007    
144092,59.0,1715.0,20071110.0, ARG, ARGH                , Colorado            ,cf2007    
144093,60.0,8551.0,20071110.0, ARG, ARGH                , Washington          ,cf2007    
144094,61.0,3540.0,20071110.0, ARG, ARGH                , Iowa                ,cf2007    
144095,62.0,5511.0,20071110.0, ARG, ARGH                , NC State            ,cf2007    
144096,63.0,294.0,20071110.0, ARG, ARGH                , Arizona             ,cf2007    
144097,64.0,2776.0,20071110.0, ARG, ARGH                , Fresno St           ,cf2007    
144098,65.0,8588.0,20071110.0, ARG, ARGH                , Washington St       ,cf2007    
144099,66.0,8761.0,20071110.0, ARG, ARGH                , WKU                 ,cf2007    
144100,67.0,2292.0,20071110.0, ARG, ARGH                , East Carolina       ,cf2007    
144101,68.0,501.0,20071110.0, ARG, ARGH                , Ball St             ,cf2007    
144102,69.0,3347.0,20071110.0, ARG, ARGH                , Houston             ,cf2007    
144103,70.0,4719.0,20071110.0, ARG, ARGH                , Miami FL            ,cf2007    
144104,71.0,6236.0,20071110.0, ARG, ARGH                , Pittsburgh          ,cf2007    
144105,72.0,9162.0,20071110.0, ARG, ARGH                , Wyoming             ,cf2007    
144106,73.0,5253.0,20071110.0, ARG, ARGH                , Navy                ,cf2007    
144107,74.0,5704.0,20071110.0, ARG, ARGH                , Northwestern        ,cf2007    
144108,75.0,7002.0,20071110.0, ARG, ARGH                , San Diego St        ,cf2007    
144109,76.0,1404.0,20071110.0, ARG, ARGH                , C Michigan          ,cf2007    
144110,77.0,5492.0,20071110.0, ARG, ARGH                , North Carolina      ,cf2007    
144111,78.0,821.0,20071110.0, ARG, ARGH                , Bowling Green       ,cf2007    
144112,79.0,7365.0,20071110.0, ARG, ARGH                , Southern Miss       ,cf2007    
144113,80.0,4785.0,20071110.0, ARG, ARGH                , MTSU                ,cf2007    
144114,81.0,4920.0,20071110.0, ARG, ARGH                , Mississippi         ,cf2007    
144115,82.0,2638.0,20071110.0, ARG, ARGH                , FL Atlantic         ,cf2007    
144116,83.0,7582.0,20071110.0, ARG, ARGH                , Stanford            ,cf2007    
144117,84.0,5316.0,20071110.0, ARG, ARGH                , Nevada              ,cf2007    
144118,85.0,4725.0,20071110.0, ARG, ARGH                , Miami OH            ,cf2007    
144119,86.0,7978.0,20071110.0, ARG, ARGH                , Toledo              ,cf2007    
144120,87.0,979.0,20071110.0, ARG, ARGH                , Buffalo             ,cf2007    
144121,88.0,4218.0,20071110.0, ARG, ARGH                , Louisiana Tech      ,cf2007    
144122,89.0,7933.0,20071110.0, ARG, ARGH                , UTEP                ,cf2007    
144123,90.0,333.0,20071110.0, ARG, ARGH                , Arkansas St         ,cf2007    
144124,91.0,4636.0,20071110.0, ARG, ARGH                , Memphis             ,cf2007    
144125,92.0,5825.0,20071110.0, ARG, ARGH                , Ohio                ,cf2007    
144126,93.0,66.0,20071110.0, ARG, ARGH                , Akron               ,cf2007    
144127,94.0,4200.0,20071110.0, ARG, ARGH                , ULM                 ,cf2007    
144128,95.0,8767.0,20071110.0, ARG, ARGH                , W Michigan          ,cf2007    
144129,96.0,7024.0,20071110.0, ARG, ARGH                , San Jose St         ,cf2007    
144130,97.0,3554.0,20071110.0, ARG, ARGH                , Iowa St             ,cf2007    
144131,98.0,1753.0,20071110.0, ARG, ARGH                , Colorado St         ,cf2007    
144132,99.0,2265.0,20071110.0, ARG, ARGH                , Duke                ,cf2007    
144133,100.0,557.0,20071110.0, ARG, ARGH                , Baylor              ,cf2007    
144134,101.0,5323.0,20071110.0, ARG, ARGH                , UNLV                ,cf2007    
144135,102.0,3771.0,20071110.0, ARG, ARGH                , Kent                ,cf2007    
144136,103.0,5387.0,20071110.0, ARG, ARGH                , New Mexico St       ,cf2007    
144137,104.0,356.0,20071110.0, ARG, ARGH                , Army                ,cf2007    
144138,105.0,7729.0,20071110.0, ARG, ARGH                , Syracuse            ,cf2007    
144139,106.0,4436.0,20071110.0, ARG, ARGH                , Marshall            ,cf2007    
144140,107.0,5749.0,20071110.0, ARG, ARGH                , Notre Dame          ,cf2007    
144141,108.0,8092.0,20071110.0, ARG, ARGH                , Tulane              ,cf2007    
144142,109.0,4858.0,20071110.0, ARG, ARGH                , Minnesota           ,cf2007    
144143,110.0,6535.0,20071110.0, ARG, ARGH                , Rice                ,cf2007    
144144,111.0,2353.0,20071110.0, ARG, ARGH                , E Michigan          ,cf2007    
144145,112.0,7788.0,20071110.0, ARG, ARGH                , Temple              ,cf2007    
144146,113.0,87.0,20071110.0, ARG, ARGH                , UAB                 ,cf2007    
144147,114.0,4194.0,20071110.0, ARG, ARGH                , ULL                 ,cf2007    
144148,115.0,7358.0,20071110.0, ARG, ARGH                , SMU                 ,cf2007    
144149,116.0,5584.0,20071110.0, ARG, ARGH                , North Texas         ,cf2007    
144150,117.0,3415.0,20071110.0, ARG, ARGH                , Idaho               ,cf2007    
144151,118.0,5634.0,20071110.0, ARG, ARGH                , N Illinois          ,cf2007    
144152,119.0,8325.0,20071110.0, ARG, ARGH                , Utah St             ,cf2007    
144153,120.0,2652.0,20071110.0, ARG, ARGH                , Florida Intl        ,cf2007    
162530,1.0,3717.0,20071117.0, ARG, ARGH                , Kansas              ,cf2007    
162531,2.0,4206.0,20071117.0, ARG, ARGH                , LSU                 ,cf2007    
162532,3.0,5850.0,20071117.0, ARG, ARGH                , Ohio St             ,cf2007    
162533,4.0,8716.0,20071117.0, ARG, ARGH                , West Virginia       ,cf2007    
162534,5.0,304.0,20071117.0, ARG, ARGH                , Arizona St          ,cf2007    
162535,6.0,4948.0,20071117.0, ARG, ARGH                , Missouri            ,cf2007    
162536,7.0,2625.0,20071117.0, ARG, ARGH                , Florida             ,cf2007    
162537,8.0,5961.0,20071117.0, ARG, ARGH                , Oregon              ,cf2007    
162538,9.0,2881.0,20071117.0, ARG, ARGH                , Georgia             ,cf2007    
162539,10.0,8459.0,20071117.0, ARG, ARGH                , Virginia Tech       ,cf2007    
162540,11.0,5886.0,20071117.0, ARG, ARGH                , Oklahoma            ,cf2007    
162541,12.0,8251.0,20071117.0, ARG, ARGH                , USC                 ,cf2007    
162542,13.0,7278.0,20071117.0, ARG, ARGH                , South Florida       ,cf2007    
162543,14.0,1529.0,20071117.0, ARG, ARGH                , Cincinnati          ,cf2007    
162544,15.0,1872.0,20071117.0, ARG, ARGH                , Connecticut         ,cf2007    
162545,16.0,783.0,20071117.0, ARG, ARGH                , Boston College      ,cf2007    
162546,17.0,1603.0,20071117.0, ARG, ARGH                , Clemson             ,cf2007    
162547,18.0,771.0,20071117.0, ARG, ARGH                , Boise St            ,cf2007    
162548,19.0,7840.0,20071117.0, ARG, ARGH                , Texas               ,cf2007    
162549,20.0,3425.0,20071117.0, ARG, ARGH                , Illinois            ,cf2007    
162550,21.0,8432.0,20071117.0, ARG, ARGH                , Virginia            ,cf2007    
162551,22.0,3197.0,20071117.0, ARG, ARGH                , Hawaii              ,cf2007    
162552,23.0,7801.0,20071117.0, ARG, ARGH                , Tennessee           ,cf2007    
162553,24.0,402.0,20071117.0, ARG, ARGH                , Auburn              ,cf2007    
162554,25.0,891.0,20071117.0, ARG, ARGH                , BYU                 ,cf2007    
162555,26.0,6114.0,20071117.0, ARG, ARGH                , Penn St             ,cf2007    
162556,27.0,8315.0,20071117.0, ARG, ARGH                , Utah                ,cf2007    
162557,28.0,5970.0,20071117.0, ARG, ARGH                , Oregon St           ,cf2007    
162558,29.0,3781.0,20071117.0, ARG, ARGH                , Kentucky            ,cf2007    
162559,30.0,9031.0,20071117.0, ARG, ARGH                , Wisconsin           ,cf2007    
162560,31.0,4741.0,20071117.0, ARG, ARGH                , Michigan            ,cf2007    
162561,32.0,6696.0,20071117.0, ARG, ARGH                , Rutgers             ,cf2007    
162562,33.0,316.0,20071117.0, ARG, ARGH                , Arkansas            ,cf2007    
162563,34.0,55.0,20071117.0, ARG, ARGH                , Air Force           ,cf2007    
162564,35.0,2666.0,20071117.0, ARG, ARGH                , Florida St          ,cf2007    
162565,36.0,2911.0,20071117.0, ARG, ARGH                , Georgia Tech        ,cf2007    
162566,37.0,7918.0,20071117.0, ARG, ARGH                , Texas Tech          ,cf2007    
162567,38.0,1098.0,20071117.0, ARG, ARGH                , California          ,cf2007    
162568,39.0,8068.0,20071117.0, ARG, ARGH                , Troy                ,cf2007    
162569,40.0,7242.0,20071117.0, ARG, ARGH                , South Carolina      ,cf2007    
162570,41.0,74.0,20071117.0, ARG, ARGH                , Alabama             ,cf2007    
162571,42.0,8508.0,20071117.0, ARG, ARGH                , Wake Forest         ,cf2007    
162572,43.0,5912.0,20071117.0, ARG, ARGH                , Oklahoma St         ,cf2007    
162573,44.0,4757.0,20071117.0, ARG, ARGH                , Michigan St         ,cf2007    
162574,45.0,1380.0,20071117.0, ARG, ARGH                , UCF                 ,cf2007    
162575,46.0,8141.0,20071117.0, ARG, ARGH                , UCLA                ,cf2007    
162576,47.0,4224.0,20071117.0, ARG, ARGH                , Louisville          ,cf2007    
162577,48.0,6393.0,20071117.0, ARG, ARGH                , Purdue              ,cf2007    
162578,49.0,7848.0,20071117.0, ARG, ARGH                , Texas A&M           ,cf2007    
162579,50.0,4936.0,20071117.0, ARG, ARGH                , Mississippi St      ,cf2007    
162580,51.0,7878.0,20071117.0, ARG, ARGH                , TCU                 ,cf2007    
162581,52.0,8551.0,20071117.0, ARG, ARGH                , Washington          ,cf2007    
162582,53.0,294.0,20071117.0, ARG, ARGH                , Arizona             ,cf2007    
162583,54.0,3484.0,20071117.0, ARG, ARGH                , Indiana             ,cf2007    
162584,55.0,4474.0,20071117.0, ARG, ARGH                , Maryland            ,cf2007    
162585,56.0,5279.0,20071117.0, ARG, ARGH                , Nebraska            ,cf2007    
162586,57.0,5371.0,20071117.0, ARG, ARGH                , New Mexico          ,cf2007    
162587,58.0,3731.0,20071117.0, ARG, ARGH                , Kansas St           ,cf2007    
162588,59.0,8099.0,20071117.0, ARG, ARGH                , Tulsa               ,cf2007    
162589,60.0,8367.0,20071117.0, ARG, ARGH                , Vanderbilt          ,cf2007    
162590,61.0,8761.0,20071117.0, ARG, ARGH                , WKU                 ,cf2007    
162591,62.0,1715.0,20071117.0, ARG, ARGH                , Colorado            ,cf2007    
162592,63.0,501.0,20071117.0, ARG, ARGH                , Ball St             ,cf2007    
162593,64.0,2776.0,20071117.0, ARG, ARGH                , Fresno St           ,cf2007    
162594,65.0,5511.0,20071117.0, ARG, ARGH                , NC State            ,cf2007    
162595,66.0,2292.0,20071117.0, ARG, ARGH                , East Carolina       ,cf2007    
162596,67.0,3347.0,20071117.0, ARG, ARGH                , Houston             ,cf2007    
162597,68.0,3540.0,20071117.0, ARG, ARGH                , Iowa                ,cf2007    
162598,69.0,6236.0,20071117.0, ARG, ARGH                , Pittsburgh          ,cf2007    
162599,70.0,821.0,20071117.0, ARG, ARGH                , Bowling Green       ,cf2007    
162600,71.0,8588.0,20071117.0, ARG, ARGH                , Washington St       ,cf2007    
162601,72.0,7365.0,20071117.0, ARG, ARGH                , Southern Miss       ,cf2007    
162602,73.0,5253.0,20071117.0, ARG, ARGH                , Navy                ,cf2007    
162603,74.0,4719.0,20071117.0, ARG, ARGH                , Miami FL            ,cf2007    
162604,75.0,5704.0,20071117.0, ARG, ARGH                , Northwestern        ,cf2007    
162605,76.0,9162.0,20071117.0, ARG, ARGH                , Wyoming             ,cf2007    
162606,77.0,5492.0,20071117.0, ARG, ARGH                , North Carolina      ,cf2007    
162607,78.0,4785.0,20071117.0, ARG, ARGH                , MTSU                ,cf2007    
162608,79.0,4920.0,20071117.0, ARG, ARGH                , Mississippi         ,cf2007    
162609,80.0,7582.0,20071117.0, ARG, ARGH                , Stanford            ,cf2007    
162610,81.0,2638.0,20071117.0, ARG, ARGH                , FL Atlantic         ,cf2007    
162611,82.0,7002.0,20071117.0, ARG, ARGH                , San Diego St        ,cf2007    
162612,83.0,1404.0,20071117.0, ARG, ARGH                , C Michigan          ,cf2007    
162613,84.0,5316.0,20071117.0, ARG, ARGH                , Nevada              ,cf2007    
162614,85.0,4725.0,20071117.0, ARG, ARGH                , Miami OH            ,cf2007    
162615,86.0,4200.0,20071117.0, ARG, ARGH                , ULM                 ,cf2007    
162616,87.0,4636.0,20071117.0, ARG, ARGH                , Memphis             ,cf2007    
162617,88.0,8767.0,20071117.0, ARG, ARGH                , W Michigan          ,cf2007    
162618,89.0,4218.0,20071117.0, ARG, ARGH                , Louisiana Tech      ,cf2007    
162619,90.0,333.0,20071117.0, ARG, ARGH                , Arkansas St         ,cf2007    
162620,91.0,5825.0,20071117.0, ARG, ARGH                , Ohio                ,cf2007    
162621,92.0,7978.0,20071117.0, ARG, ARGH                , Toledo              ,cf2007    
162622,93.0,979.0,20071117.0, ARG, ARGH                , Buffalo             ,cf2007    
162623,94.0,66.0,20071117.0, ARG, ARGH                , Akron               ,cf2007    
162624,95.0,1753.0,20071117.0, ARG, ARGH                , Colorado St         ,cf2007    
162625,96.0,7933.0,20071117.0, ARG, ARGH                , UTEP                ,cf2007    
162626,97.0,5749.0,20071117.0, ARG, ARGH                , Notre Dame          ,cf2007    
162627,98.0,3554.0,20071117.0, ARG, ARGH                , Iowa St             ,cf2007    
162628,99.0,7024.0,20071117.0, ARG, ARGH                , San Jose St         ,cf2007    
162629,100.0,2353.0,20071117.0, ARG, ARGH                , E Michigan          ,cf2007    
162630,101.0,8092.0,20071117.0, ARG, ARGH                , Tulane              ,cf2007    
162631,102.0,356.0,20071117.0, ARG, ARGH                , Army                ,cf2007    
162632,103.0,5323.0,20071117.0, ARG, ARGH                , UNLV                ,cf2007    
162633,104.0,557.0,20071117.0, ARG, ARGH                , Baylor              ,cf2007    
162634,105.0,7729.0,20071117.0, ARG, ARGH                , Syracuse            ,cf2007    
162635,106.0,4436.0,20071117.0, ARG, ARGH                , Marshall            ,cf2007    
162636,107.0,7788.0,20071117.0, ARG, ARGH                , Temple              ,cf2007    
162637,108.0,4858.0,20071117.0, ARG, ARGH                , Minnesota           ,cf2007    
162638,109.0,2265.0,20071117.0, ARG, ARGH                , Duke                ,cf2007    
162639,110.0,3771.0,20071117.0, ARG, ARGH                , Kent                ,cf2007    
162640,111.0,4194.0,20071117.0, ARG, ARGH                , ULL                 ,cf2007    
162641,112.0,5387.0,20071117.0, ARG, ARGH                , New Mexico St       ,cf2007    
162642,113.0,6535.0,20071117.0, ARG, ARGH                , Rice                ,cf2007    
162643,114.0,87.0,20071117.0, ARG, ARGH                , UAB                 ,cf2007    
162644,115.0,8325.0,20071117.0, ARG, ARGH                , Utah St             ,cf2007    
162645,116.0,7358.0,20071117.0, ARG, ARGH                , SMU                 ,cf2007    
162646,117.0,5584.0,20071117.0, ARG, ARGH                , North Texas         ,cf2007    
162647,118.0,5634.0,20071117.0, ARG, ARGH                , N Illinois          ,cf2007    
162648,119.0,3415.0,20071117.0, ARG, ARGH                , Idaho               ,cf2007    
162649,120.0,2652.0,20071117.0, ARG, ARGH                , Florida Intl        ,cf2007    
180307,1.0,8716.0,20071124.0, ARG, ARGH                , West Virginia       ,cf2007    
180308,2.0,5850.0,20071124.0, ARG, ARGH                , Ohio St             ,cf2007    
180309,3.0,4206.0,20071124.0, ARG, ARGH                , LSU                 ,cf2007    
180310,4.0,3717.0,20071124.0, ARG, ARGH                , Kansas              ,cf2007    
180311,5.0,4948.0,20071124.0, ARG, ARGH                , Missouri            ,cf2007    
180312,6.0,2625.0,20071124.0, ARG, ARGH                , Florida             ,cf2007    
180313,7.0,5886.0,20071124.0, ARG, ARGH                , Oklahoma            ,cf2007    
180314,8.0,2881.0,20071124.0, ARG, ARGH                , Georgia             ,cf2007    
180315,9.0,8459.0,20071124.0, ARG, ARGH                , Virginia Tech       ,cf2007    
180316,10.0,8251.0,20071124.0, ARG, ARGH                , USC                 ,cf2007    
180317,11.0,304.0,20071124.0, ARG, ARGH                , Arizona St          ,cf2007    
180318,12.0,5961.0,20071124.0, ARG, ARGH                , Oregon              ,cf2007    
180319,13.0,7278.0,20071124.0, ARG, ARGH                , South Florida       ,cf2007    
180320,14.0,1529.0,20071124.0, ARG, ARGH                , Cincinnati          ,cf2007    
180321,15.0,1603.0,20071124.0, ARG, ARGH                , Clemson             ,cf2007    
180322,16.0,783.0,20071124.0, ARG, ARGH                , Boston College      ,cf2007    
180323,17.0,3197.0,20071124.0, ARG, ARGH                , Hawaii              ,cf2007    
180324,18.0,891.0,20071124.0, ARG, ARGH                , BYU                 ,cf2007    
180325,19.0,3425.0,20071124.0, ARG, ARGH                , Illinois            ,cf2007    
180326,20.0,7801.0,20071124.0, ARG, ARGH                , Tennessee           ,cf2007    
180327,21.0,402.0,20071124.0, ARG, ARGH                , Auburn              ,cf2007    
180328,22.0,7840.0,20071124.0, ARG, ARGH                , Texas               ,cf2007    
180329,23.0,6114.0,20071124.0, ARG, ARGH                , Penn St             ,cf2007    
180330,24.0,1872.0,20071124.0, ARG, ARGH                , Connecticut         ,cf2007    
180331,25.0,771.0,20071124.0, ARG, ARGH                , Boise St            ,cf2007    
180332,26.0,316.0,20071124.0, ARG, ARGH                , Arkansas            ,cf2007    
180333,27.0,8315.0,20071124.0, ARG, ARGH                , Utah                ,cf2007    
180334,28.0,8432.0,20071124.0, ARG, ARGH                , Virginia            ,cf2007    
180335,29.0,5970.0,20071124.0, ARG, ARGH                , Oregon St           ,cf2007    
180336,30.0,8068.0,20071124.0, ARG, ARGH                , Troy                ,cf2007    
180337,31.0,9031.0,20071124.0, ARG, ARGH                , Wisconsin           ,cf2007    
180338,32.0,6696.0,20071124.0, ARG, ARGH                , Rutgers             ,cf2007    
180339,33.0,55.0,20071124.0, ARG, ARGH                , Air Force           ,cf2007    
180340,34.0,3781.0,20071124.0, ARG, ARGH                , Kentucky            ,cf2007    
180341,35.0,4741.0,20071124.0, ARG, ARGH                , Michigan            ,cf2007    
180342,36.0,7918.0,20071124.0, ARG, ARGH                , Texas Tech          ,cf2007    
180343,37.0,1098.0,20071124.0, ARG, ARGH                , California          ,cf2007    
180344,38.0,8508.0,20071124.0, ARG, ARGH                , Wake Forest         ,cf2007    
180345,39.0,8141.0,20071124.0, ARG, ARGH                , UCLA                ,cf2007    
180346,40.0,2911.0,20071124.0, ARG, ARGH                , Georgia Tech        ,cf2007    
180347,41.0,74.0,20071124.0, ARG, ARGH                , Alabama             ,cf2007    
180348,42.0,7242.0,20071124.0, ARG, ARGH                , South Carolina      ,cf2007    
180349,43.0,2666.0,20071124.0, ARG, ARGH                , Florida St          ,cf2007    
180350,44.0,4757.0,20071124.0, ARG, ARGH                , Michigan St         ,cf2007    
180351,45.0,1380.0,20071124.0, ARG, ARGH                , UCF                 ,cf2007    
180352,46.0,7848.0,20071124.0, ARG, ARGH                , Texas A&M           ,cf2007    
180353,47.0,5912.0,20071124.0, ARG, ARGH                , Oklahoma St         ,cf2007    
180354,48.0,4474.0,20071124.0, ARG, ARGH                , Maryland            ,cf2007    
180355,49.0,7878.0,20071124.0, ARG, ARGH                , TCU                 ,cf2007    
180356,50.0,6393.0,20071124.0, ARG, ARGH                , Purdue              ,cf2007    
180357,51.0,4936.0,20071124.0, ARG, ARGH                , Mississippi St      ,cf2007    
180358,52.0,4224.0,20071124.0, ARG, ARGH                , Louisville          ,cf2007    
180359,53.0,294.0,20071124.0, ARG, ARGH                , Arizona             ,cf2007    
180360,54.0,5371.0,20071124.0, ARG, ARGH                , New Mexico          ,cf2007    
180361,55.0,8099.0,20071124.0, ARG, ARGH                , Tulsa               ,cf2007    
180362,56.0,3484.0,20071124.0, ARG, ARGH                , Indiana             ,cf2007    
180363,57.0,1715.0,20071124.0, ARG, ARGH                , Colorado            ,cf2007    
180364,58.0,8551.0,20071124.0, ARG, ARGH                , Washington          ,cf2007    
180365,59.0,2776.0,20071124.0, ARG, ARGH                , Fresno St           ,cf2007    
180366,60.0,3731.0,20071124.0, ARG, ARGH                , Kansas St           ,cf2007    
180367,61.0,5279.0,20071124.0, ARG, ARGH                , Nebraska            ,cf2007    
180368,62.0,8367.0,20071124.0, ARG, ARGH                , Vanderbilt          ,cf2007    
180369,63.0,2292.0,20071124.0, ARG, ARGH                , East Carolina       ,cf2007    
180370,64.0,501.0,20071124.0, ARG, ARGH                , Ball St             ,cf2007    
180371,65.0,3347.0,20071124.0, ARG, ARGH                , Houston             ,cf2007    
180372,66.0,8588.0,20071124.0, ARG, ARGH                , Washington St       ,cf2007    
180373,67.0,8761.0,20071124.0, ARG, ARGH                , WKU                 ,cf2007    
180374,68.0,821.0,20071124.0, ARG, ARGH                , Bowling Green       ,cf2007    
180375,69.0,3540.0,20071124.0, ARG, ARGH                , Iowa                ,cf2007    
180376,70.0,7365.0,20071124.0, ARG, ARGH                , Southern Miss       ,cf2007    
180377,71.0,6236.0,20071124.0, ARG, ARGH                , Pittsburgh          ,cf2007    
180378,72.0,5253.0,20071124.0, ARG, ARGH                , Navy                ,cf2007    
180379,73.0,5511.0,20071124.0, ARG, ARGH                , NC State            ,cf2007    
180380,74.0,4719.0,20071124.0, ARG, ARGH                , Miami FL            ,cf2007    
180381,75.0,5492.0,20071124.0, ARG, ARGH                , North Carolina      ,cf2007    
180382,76.0,5704.0,20071124.0, ARG, ARGH                , Northwestern        ,cf2007    
180383,77.0,2638.0,20071124.0, ARG, ARGH                , FL Atlantic         ,cf2007    
180384,78.0,9162.0,20071124.0, ARG, ARGH                , Wyoming             ,cf2007    
180385,79.0,4920.0,20071124.0, ARG, ARGH                , Mississippi         ,cf2007    
180386,80.0,1404.0,20071124.0, ARG, ARGH                , C Michigan          ,cf2007    
180387,81.0,4785.0,20071124.0, ARG, ARGH                , MTSU                ,cf2007    
180388,82.0,7002.0,20071124.0, ARG, ARGH                , San Diego St        ,cf2007    
180389,83.0,4200.0,20071124.0, ARG, ARGH                , ULM                 ,cf2007    
180390,84.0,7582.0,20071124.0, ARG, ARGH                , Stanford            ,cf2007    
180391,85.0,5316.0,20071124.0, ARG, ARGH                , Nevada              ,cf2007    
180392,86.0,8767.0,20071124.0, ARG, ARGH                , W Michigan          ,cf2007    
180393,87.0,4636.0,20071124.0, ARG, ARGH                , Memphis             ,cf2007    
180394,88.0,4725.0,20071124.0, ARG, ARGH                , Miami OH            ,cf2007    
180395,89.0,4218.0,20071124.0, ARG, ARGH                , Louisiana Tech      ,cf2007    
180396,90.0,5825.0,20071124.0, ARG, ARGH                , Ohio                ,cf2007    
180397,91.0,1753.0,20071124.0, ARG, ARGH                , Colorado St         ,cf2007    
180398,92.0,333.0,20071124.0, ARG, ARGH                , Arkansas St         ,cf2007    
180399,93.0,5749.0,20071124.0, ARG, ARGH                , Notre Dame          ,cf2007    
180400,94.0,979.0,20071124.0, ARG, ARGH                , Buffalo             ,cf2007    
180401,95.0,7933.0,20071124.0, ARG, ARGH                , UTEP                ,cf2007    
180402,96.0,7978.0,20071124.0, ARG, ARGH                , Toledo              ,cf2007    
180403,97.0,7024.0,20071124.0, ARG, ARGH                , San Jose St         ,cf2007    
180404,98.0,66.0,20071124.0, ARG, ARGH                , Akron               ,cf2007    
180405,99.0,3554.0,20071124.0, ARG, ARGH                , Iowa St             ,cf2007    
180406,100.0,4436.0,20071124.0, ARG, ARGH                , Marshall            ,cf2007    
180407,101.0,2353.0,20071124.0, ARG, ARGH                , E Michigan          ,cf2007    
180408,102.0,356.0,20071124.0, ARG, ARGH                , Army                ,cf2007    
180409,103.0,8092.0,20071124.0, ARG, ARGH                , Tulane              ,cf2007    
180410,104.0,557.0,20071124.0, ARG, ARGH                , Baylor              ,cf2007    
180411,105.0,5323.0,20071124.0, ARG, ARGH                , UNLV                ,cf2007    
180412,106.0,7729.0,20071124.0, ARG, ARGH                , Syracuse            ,cf2007    
180413,107.0,4858.0,20071124.0, ARG, ARGH                , Minnesota           ,cf2007    
180414,108.0,5387.0,20071124.0, ARG, ARGH                , New Mexico St       ,cf2007    
180415,109.0,2265.0,20071124.0, ARG, ARGH                , Duke                ,cf2007    
180416,110.0,6535.0,20071124.0, ARG, ARGH                , Rice                ,cf2007    
180417,111.0,4194.0,20071124.0, ARG, ARGH                , ULL                 ,cf2007    
180418,112.0,7788.0,20071124.0, ARG, ARGH                , Temple              ,cf2007    
180419,113.0,3771.0,20071124.0, ARG, ARGH                , Kent                ,cf2007    
180420,114.0,8325.0,20071124.0, ARG, ARGH                , Utah St             ,cf2007    
180421,115.0,5584.0,20071124.0, ARG, ARGH                , North Texas         ,cf2007    
180422,116.0,87.0,20071124.0, ARG, ARGH                , UAB                 ,cf2007    
180423,117.0,7358.0,20071124.0, ARG, ARGH                , SMU                 ,cf2007    
180424,118.0,5634.0,20071124.0, ARG, ARGH                , N Illinois          ,cf2007    
180425,119.0,3415.0,20071124.0, ARG, ARGH                , Idaho               ,cf2007    
180426,120.0,2652.0,20071124.0, ARG, ARGH                , Florida Intl        ,cf2007    
220797,1.0,4206.0,20080107.0, ARG, ARGH                , LSU                 ,cf2007    
220798,2.0,3717.0,20080107.0, ARG, ARGH                , Kansas              ,cf2007    
220799,3.0,8716.0,20080107.0, ARG, ARGH                , West Virginia       ,cf2007    
220800,4.0,8251.0,20080107.0, ARG, ARGH                , USC                 ,cf2007    
220801,5.0,5850.0,20080107.0, ARG, ARGH                , Ohio St             ,cf2007    
220802,6.0,2881.0,20080107.0, ARG, ARGH                , Georgia             ,cf2007    
220803,7.0,4948.0,20080107.0, ARG, ARGH                , Missouri            ,cf2007    
220804,8.0,5886.0,20080107.0, ARG, ARGH                , Oklahoma            ,cf2007    
