,    1,    2625,   20090801, ARG, ARGH                , Florida             ,cf2009    
165709,30.0,294.0,20091115.0, ARG, ARGH                , Arizona             ,cf2009    
165710,31.0,5492.0,20091115.0, ARG, ARGH                , North Carolina      ,cf2009    
165711,32.0,1404.0,20091115.0, ARG, ARGH                , C Michigan          ,cf2009    
165712,33.0,8315.0,20091115.0, ARG, ARGH                , Utah                ,cf2009    
165713,34.0,3347.0,20091115.0, ARG, ARGH                , Houston             ,cf2009    
165714,35.0,5749.0,20091115.0, ARG, ARGH                , Notre Dame          ,cf2009    
165715,36.0,2881.0,20091115.0, ARG, ARGH                , Georgia             ,cf2009    
165716,37.0,7801.0,20091115.0, ARG, ARGH                , Tennessee           ,cf2009    
165717,38.0,5253.0,20091115.0, ARG, ARGH                , Navy                ,cf2009    
165718,39.0,402.0,20091115.0, ARG, ARGH                , Auburn              ,cf2009    
165719,40.0,8716.0,20091115.0, ARG, ARGH                , West Virginia       ,cf2009    
165720,41.0,7918.0,20091115.0, ARG, ARGH                , Texas Tech          ,cf2009    
165721,42.0,55.0,20091115.0, ARG, ARGH                , Air Force           ,cf2009    
165722,43.0,7278.0,20091115.0, ARG, ARGH                , South Florida       ,cf2009    
165723,44.0,4948.0,20091115.0, ARG, ARGH                , Missouri            ,cf2009    
165724,45.0,2666.0,20091115.0, ARG, ARGH                , Florida St          ,cf2009    
165725,46.0,3781.0,20091115.0, ARG, ARGH                , Kentucky            ,cf2009    
165726,47.0,5316.0,20091115.0, ARG, ARGH                , Nevada              ,cf2009    
165727,48.0,1872.0,20091115.0, ARG, ARGH                , Connecticut         ,cf2009    
165728,49.0,7242.0,20091115.0, ARG, ARGH                , South Carolina      ,cf2009    
165729,50.0,8141.0,20091115.0, ARG, ARGH                , UCLA                ,cf2009    
165730,51.0,4757.0,20091115.0, ARG, ARGH                , Michigan St         ,cf2009    
165731,52.0,4936.0,20091115.0, ARG, ARGH                , Mississippi St      ,cf2009    
165732,53.0,2776.0,20091115.0, ARG, ARGH                , Fresno St           ,cf2009    
165733,54.0,2292.0,20091115.0, ARG, ARGH                , East Carolina       ,cf2009    
165734,55.0,304.0,20091115.0, ARG, ARGH                , Arizona St          ,cf2009    
165735,56.0,8068.0,20091115.0, ARG, ARGH                , Troy                ,cf2009    
165736,57.0,4858.0,20091115.0, ARG, ARGH                , Minnesota           ,cf2009    
165737,58.0,7788.0,20091115.0, ARG, ARGH                , Temple              ,cf2009    
165738,59.0,7365.0,20091115.0, ARG, ARGH                , Southern Miss       ,cf2009    
165739,60.0,3717.0,20091115.0, ARG, ARGH                , Kansas              ,cf2009    
165740,61.0,5634.0,20091115.0, ARG, ARGH                , N Illinois          ,cf2009    
165741,62.0,1380.0,20091115.0, ARG, ARGH                , UCF                 ,cf2009    
165742,63.0,4785.0,20091115.0, ARG, ARGH                , MTSU                ,cf2009    
165743,64.0,8551.0,20091115.0, ARG, ARGH                , Washington          ,cf2009    
165744,65.0,5704.0,20091115.0, ARG, ARGH                , Northwestern        ,cf2009    
165745,66.0,557.0,20091115.0, ARG, ARGH                , Baylor              ,cf2009    
165746,67.0,8508.0,20091115.0, ARG, ARGH                , Wake Forest         ,cf2009    
165747,68.0,3554.0,20091115.0, ARG, ARGH                , Iowa St             ,cf2009    
165748,69.0,7848.0,20091115.0, ARG, ARGH                , Texas A&M           ,cf2009    
165749,70.0,3731.0,20091115.0, ARG, ARGH                , Kansas St           ,cf2009    
165750,71.0,6393.0,20091115.0, ARG, ARGH                , Purdue              ,cf2009    
165751,72.0,4741.0,20091115.0, ARG, ARGH                , Michigan            ,cf2009    
165752,73.0,5825.0,20091115.0, ARG, ARGH                , Ohio                ,cf2009    
165753,74.0,7358.0,20091115.0, ARG, ARGH                , SMU                 ,cf2009    
165754,75.0,3415.0,20091115.0, ARG, ARGH                , Idaho               ,cf2009    
165755,76.0,5511.0,20091115.0, ARG, ARGH                , NC State            ,cf2009    
165756,77.0,4200.0,20091115.0, ARG, ARGH                , ULM                 ,cf2009    
165757,78.0,2265.0,20091115.0, ARG, ARGH                , Duke                ,cf2009    
165758,79.0,4436.0,20091115.0, ARG, ARGH                , Marshall            ,cf2009    
165759,80.0,821.0,20091115.0, ARG, ARGH                , Bowling Green       ,cf2009    
165760,81.0,4224.0,20091115.0, ARG, ARGH                , Louisville          ,cf2009    
165761,82.0,8432.0,20091115.0, ARG, ARGH                , Virginia            ,cf2009    
165762,83.0,4218.0,20091115.0, ARG, ARGH                , Louisiana Tech      ,cf2009    
165763,84.0,87.0,20091115.0, ARG, ARGH                , UAB                 ,cf2009    
165764,85.0,3484.0,20091115.0, ARG, ARGH                , Indiana             ,cf2009    
165765,86.0,8099.0,20091115.0, ARG, ARGH                , Tulsa               ,cf2009    
165766,87.0,3425.0,20091115.0, ARG, ARGH                , Illinois            ,cf2009    
165767,88.0,1715.0,20091115.0, ARG, ARGH                , Colorado            ,cf2009    
165768,89.0,7729.0,20091115.0, ARG, ARGH                , Syracuse            ,cf2009    
165769,90.0,3771.0,20091115.0, ARG, ARGH                , Kent                ,cf2009    
165770,91.0,9162.0,20091115.0, ARG, ARGH                , Wyoming             ,cf2009    
165771,92.0,5323.0,20091115.0, ARG, ARGH                , UNLV                ,cf2009    
165772,93.0,333.0,20091115.0, ARG, ARGH                , Arkansas St         ,cf2009    
165773,94.0,8767.0,20091115.0, ARG, ARGH                , W Michigan          ,cf2009    
165774,95.0,7002.0,20091115.0, ARG, ARGH                , San Diego St        ,cf2009    
165775,96.0,4194.0,20091115.0, ARG, ARGH                , ULL                 ,cf2009    
165776,97.0,8367.0,20091115.0, ARG, ARGH                , Vanderbilt          ,cf2009    
165777,98.0,1753.0,20091115.0, ARG, ARGH                , Colorado St         ,cf2009    
165778,99.0,2638.0,20091115.0, ARG, ARGH                , FL Atlantic         ,cf2009    
165779,100.0,7978.0,20091115.0, ARG, ARGH                , Toledo              ,cf2009    
165780,101.0,979.0,20091115.0, ARG, ARGH                , Buffalo             ,cf2009    
165781,102.0,8325.0,20091115.0, ARG, ARGH                , Utah St             ,cf2009    
165782,103.0,3197.0,20091115.0, ARG, ARGH                , Hawaii              ,cf2009    
165783,104.0,2652.0,20091115.0, ARG, ARGH                , Florida Intl        ,cf2009    
165784,105.0,4474.0,20091115.0, ARG, ARGH                , Maryland            ,cf2009    
165785,106.0,7933.0,20091115.0, ARG, ARGH                , UTEP                ,cf2009    
165786,107.0,356.0,20091115.0, ARG, ARGH                , Army                ,cf2009    
165787,108.0,4636.0,20091115.0, ARG, ARGH                , Memphis             ,cf2009    
165788,109.0,66.0,20091115.0, ARG, ARGH                , Akron               ,cf2009    
165789,110.0,5584.0,20091115.0, ARG, ARGH                , North Texas         ,cf2009    
165790,111.0,8092.0,20091115.0, ARG, ARGH                , Tulane              ,cf2009    
165791,112.0,8588.0,20091115.0, ARG, ARGH                , Washington St       ,cf2009    
165792,113.0,7024.0,20091115.0, ARG, ARGH                , San Jose St         ,cf2009    
165793,114.0,4725.0,20091115.0, ARG, ARGH                , Miami OH            ,cf2009    
165794,115.0,501.0,20091115.0, ARG, ARGH                , Ball St             ,cf2009    
165795,116.0,5387.0,20091115.0, ARG, ARGH                , New Mexico St       ,cf2009    
165796,117.0,6535.0,20091115.0, ARG, ARGH                , Rice                ,cf2009    
165797,118.0,5371.0,20091115.0, ARG, ARGH                , New Mexico          ,cf2009    
165798,119.0,8761.0,20091115.0, ARG, ARGH                , WKU                 ,cf2009    
165799,120.0,2353.0,20091115.0, ARG, ARGH                , E Michigan          ,cf2009    
180421,1.0,2625.0,20091121.0, ARG, ARGH                , Florida             ,cf2009    
180422,2.0,74.0,20091121.0, ARG, ARGH                , Alabama             ,cf2009    
180423,3.0,7840.0,20091121.0, ARG, ARGH                , Texas               ,cf2009    
180424,4.0,7878.0,20091121.0, ARG, ARGH                , TCU                 ,cf2009    
180425,5.0,1529.0,20091121.0, ARG, ARGH                , Cincinnati          ,cf2009    
180426,6.0,771.0,20091121.0, ARG, ARGH                , Boise St            ,cf2009    
180427,7.0,5850.0,20091121.0, ARG, ARGH                , Ohio St             ,cf2009    
180428,8.0,8459.0,20091121.0, ARG, ARGH                , Virginia Tech       ,cf2009    
180429,9.0,5961.0,20091121.0, ARG, ARGH                , Oregon              ,cf2009    
180430,10.0,2911.0,20091121.0, ARG, ARGH                , Georgia Tech        ,cf2009    
180431,11.0,6114.0,20091121.0, ARG, ARGH                , Penn St             ,cf2009    
180432,12.0,6236.0,20091121.0, ARG, ARGH                , Pittsburgh          ,cf2009    
180433,13.0,5279.0,20091121.0, ARG, ARGH                , Nebraska            ,cf2009    
180434,14.0,3540.0,20091121.0, ARG, ARGH                , Iowa                ,cf2009    
180435,15.0,4206.0,20091121.0, ARG, ARGH                , LSU                 ,cf2009    
180436,16.0,1603.0,20091121.0, ARG, ARGH                , Clemson             ,cf2009    
180437,17.0,5912.0,20091121.0, ARG, ARGH                , Oklahoma St         ,cf2009    
180438,18.0,4719.0,20091121.0, ARG, ARGH                , Miami FL            ,cf2009    
180439,19.0,5886.0,20091121.0, ARG, ARGH                , Oklahoma            ,cf2009    
180440,20.0,4920.0,20091121.0, ARG, ARGH                , Mississippi         ,cf2009    
180441,21.0,5492.0,20091121.0, ARG, ARGH                , North Carolina      ,cf2009    
180442,22.0,5970.0,20091121.0, ARG, ARGH                , Oregon St           ,cf2009    
180443,23.0,8251.0,20091121.0, ARG, ARGH                , USC                 ,cf2009    
180444,24.0,1098.0,20091121.0, ARG, ARGH                , California          ,cf2009    
180445,25.0,891.0,20091121.0, ARG, ARGH                , BYU                 ,cf2009    
180446,26.0,316.0,20091121.0, ARG, ARGH                , Arkansas            ,cf2009    
180447,27.0,7918.0,20091121.0, ARG, ARGH                , Texas Tech          ,cf2009    
180448,28.0,7582.0,20091121.0, ARG, ARGH                , Stanford            ,cf2009    
180449,29.0,1404.0,20091121.0, ARG, ARGH                , C Michigan          ,cf2009    
180450,30.0,8315.0,20091121.0, ARG, ARGH                , Utah                ,cf2009    
180451,31.0,9031.0,20091121.0, ARG, ARGH                , Wisconsin           ,cf2009    
180452,32.0,3347.0,20091121.0, ARG, ARGH                , Houston             ,cf2009    
180453,33.0,294.0,20091121.0, ARG, ARGH                , Arizona             ,cf2009    
180454,34.0,783.0,20091121.0, ARG, ARGH                , Boston College      ,cf2009    
180455,35.0,8716.0,20091121.0, ARG, ARGH                , West Virginia       ,cf2009    
180456,36.0,7801.0,20091121.0, ARG, ARGH                , Tennessee           ,cf2009    
180457,37.0,7278.0,20091121.0, ARG, ARGH                , South Florida       ,cf2009    
180458,38.0,5253.0,20091121.0, ARG, ARGH                , Navy                ,cf2009    
180459,39.0,6696.0,20091121.0, ARG, ARGH                , Rutgers             ,cf2009    
180460,40.0,402.0,20091121.0, ARG, ARGH                , Auburn              ,cf2009    
180461,41.0,4948.0,20091121.0, ARG, ARGH                , Missouri            ,cf2009    
180462,42.0,1872.0,20091121.0, ARG, ARGH                , Connecticut         ,cf2009    
180463,43.0,3781.0,20091121.0, ARG, ARGH                , Kentucky            ,cf2009    
180464,44.0,5749.0,20091121.0, ARG, ARGH                , Notre Dame          ,cf2009    
180465,45.0,2881.0,20091121.0, ARG, ARGH                , Georgia             ,cf2009    
180466,46.0,55.0,20091121.0, ARG, ARGH                , Air Force           ,cf2009    
180467,47.0,8141.0,20091121.0, ARG, ARGH                , UCLA                ,cf2009    
180468,48.0,2666.0,20091121.0, ARG, ARGH                , Florida St          ,cf2009    
180469,49.0,5316.0,20091121.0, ARG, ARGH                , Nevada              ,cf2009    
180470,50.0,7242.0,20091121.0, ARG, ARGH                , South Carolina      ,cf2009    
180471,51.0,2292.0,20091121.0, ARG, ARGH                , East Carolina       ,cf2009    
180472,52.0,1380.0,20091121.0, ARG, ARGH                , UCF                 ,cf2009    
180473,53.0,7788.0,20091121.0, ARG, ARGH                , Temple              ,cf2009    
180474,54.0,4757.0,20091121.0, ARG, ARGH                , Michigan St         ,cf2009    
180475,55.0,2776.0,20091121.0, ARG, ARGH                , Fresno St           ,cf2009    
180476,56.0,8068.0,20091121.0, ARG, ARGH                , Troy                ,cf2009    
180477,57.0,4936.0,20091121.0, ARG, ARGH                , Mississippi St      ,cf2009    
180478,58.0,7365.0,20091121.0, ARG, ARGH                , Southern Miss       ,cf2009    
180479,59.0,5704.0,20091121.0, ARG, ARGH                , Northwestern        ,cf2009    
180480,60.0,4858.0,20091121.0, ARG, ARGH                , Minnesota           ,cf2009    
180481,61.0,7848.0,20091121.0, ARG, ARGH                , Texas A&M           ,cf2009    
180482,62.0,4785.0,20091121.0, ARG, ARGH                , MTSU                ,cf2009    
180483,63.0,3717.0,20091121.0, ARG, ARGH                , Kansas              ,cf2009    
180484,64.0,304.0,20091121.0, ARG, ARGH                , Arizona St          ,cf2009    
180485,65.0,6393.0,20091121.0, ARG, ARGH                , Purdue              ,cf2009    
180486,66.0,8551.0,20091121.0, ARG, ARGH                , Washington          ,cf2009    
180487,67.0,5825.0,20091121.0, ARG, ARGH                , Ohio                ,cf2009    
180488,68.0,5634.0,20091121.0, ARG, ARGH                , N Illinois          ,cf2009    
180489,69.0,3731.0,20091121.0, ARG, ARGH                , Kansas St           ,cf2009    
180490,70.0,8508.0,20091121.0, ARG, ARGH                , Wake Forest         ,cf2009    
180491,71.0,3554.0,20091121.0, ARG, ARGH                , Iowa St             ,cf2009    
180492,72.0,4741.0,20091121.0, ARG, ARGH                , Michigan            ,cf2009    
180493,73.0,4436.0,20091121.0, ARG, ARGH                , Marshall            ,cf2009    
180494,74.0,821.0,20091121.0, ARG, ARGH                , Bowling Green       ,cf2009    
180495,75.0,2265.0,20091121.0, ARG, ARGH                , Duke                ,cf2009    
180496,76.0,5511.0,20091121.0, ARG, ARGH                , NC State            ,cf2009    
180497,77.0,557.0,20091121.0, ARG, ARGH                , Baylor              ,cf2009    
180498,78.0,3415.0,20091121.0, ARG, ARGH                , Idaho               ,cf2009    
180499,79.0,7358.0,20091121.0, ARG, ARGH                , SMU                 ,cf2009    
180500,80.0,7729.0,20091121.0, ARG, ARGH                , Syracuse            ,cf2009    
180501,81.0,4224.0,20091121.0, ARG, ARGH                , Louisville          ,cf2009    
180502,82.0,4200.0,20091121.0, ARG, ARGH                , ULM                 ,cf2009    
180503,83.0,8432.0,20091121.0, ARG, ARGH                , Virginia            ,cf2009    
180504,84.0,87.0,20091121.0, ARG, ARGH                , UAB                 ,cf2009    
180505,85.0,4218.0,20091121.0, ARG, ARGH                , Louisiana Tech      ,cf2009    
180506,86.0,3425.0,20091121.0, ARG, ARGH                , Illinois            ,cf2009    
180507,87.0,8099.0,20091121.0, ARG, ARGH                , Tulsa               ,cf2009    
180508,88.0,1715.0,20091121.0, ARG, ARGH                , Colorado            ,cf2009    
180509,89.0,3484.0,20091121.0, ARG, ARGH                , Indiana             ,cf2009    
180510,90.0,979.0,20091121.0, ARG, ARGH                , Buffalo             ,cf2009    
180511,91.0,5323.0,20091121.0, ARG, ARGH                , UNLV                ,cf2009    
180512,92.0,4194.0,20091121.0, ARG, ARGH                , ULL                 ,cf2009    
180513,93.0,9162.0,20091121.0, ARG, ARGH                , Wyoming             ,cf2009    
180514,94.0,8767.0,20091121.0, ARG, ARGH                , W Michigan          ,cf2009    
180515,95.0,7978.0,20091121.0, ARG, ARGH                , Toledo              ,cf2009    
180516,96.0,3771.0,20091121.0, ARG, ARGH                , Kent                ,cf2009    
180517,97.0,3197.0,20091121.0, ARG, ARGH                , Hawaii              ,cf2009    
180518,98.0,8367.0,20091121.0, ARG, ARGH                , Vanderbilt          ,cf2009    
180519,99.0,7002.0,20091121.0, ARG, ARGH                , San Diego St        ,cf2009    
180520,100.0,333.0,20091121.0, ARG, ARGH                , Arkansas St         ,cf2009    
180521,101.0,8325.0,20091121.0, ARG, ARGH                , Utah St             ,cf2009    
180522,102.0,2638.0,20091121.0, ARG, ARGH                , FL Atlantic         ,cf2009    
180523,103.0,4474.0,20091121.0, ARG, ARGH                , Maryland            ,cf2009    
180524,104.0,1753.0,20091121.0, ARG, ARGH                , Colorado St         ,cf2009    
180525,105.0,2652.0,20091121.0, ARG, ARGH                , Florida Intl        ,cf2009    
180526,106.0,7933.0,20091121.0, ARG, ARGH                , UTEP                ,cf2009    
180527,107.0,356.0,20091121.0, ARG, ARGH                , Army                ,cf2009    
180528,108.0,4636.0,20091121.0, ARG, ARGH                , Memphis             ,cf2009    
180529,109.0,66.0,20091121.0, ARG, ARGH                , Akron               ,cf2009    
180530,110.0,5584.0,20091121.0, ARG, ARGH                , North Texas         ,cf2009    
180531,111.0,8092.0,20091121.0, ARG, ARGH                , Tulane              ,cf2009    
180532,112.0,8588.0,20091121.0, ARG, ARGH                , Washington St       ,cf2009    
180533,113.0,6535.0,20091121.0, ARG, ARGH                , Rice                ,cf2009    
180534,114.0,4725.0,20091121.0, ARG, ARGH                , Miami OH            ,cf2009    
180535,115.0,7024.0,20091121.0, ARG, ARGH                , San Jose St         ,cf2009    
180536,116.0,5387.0,20091121.0, ARG, ARGH                , New Mexico St       ,cf2009    
180537,117.0,501.0,20091121.0, ARG, ARGH                , Ball St             ,cf2009    
180538,118.0,5371.0,20091121.0, ARG, ARGH                , New Mexico          ,cf2009    
180539,119.0,8761.0,20091121.0, ARG, ARGH                , WKU                 ,cf2009    
180540,120.0,2353.0,20091121.0, ARG, ARGH                , E Michigan          ,cf2009    
200732,1.0,2625.0,20091128.0, ARG, ARGH                , Florida             ,cf2009    
200733,2.0,74.0,20091128.0, ARG, ARGH                , Alabama             ,cf2009    
200734,3.0,7840.0,20091128.0, ARG, ARGH                , Texas               ,cf2009    
200735,4.0,7878.0,20091128.0, ARG, ARGH                , TCU                 ,cf2009    
200736,5.0,1529.0,20091128.0, ARG, ARGH                , Cincinnati          ,cf2009    
200737,6.0,771.0,20091128.0, ARG, ARGH                , Boise St            ,cf2009    
200738,7.0,8459.0,20091128.0, ARG, ARGH                , Virginia Tech       ,cf2009    
200739,8.0,5850.0,20091128.0, ARG, ARGH                , Ohio St             ,cf2009    
200740,9.0,5961.0,20091128.0, ARG, ARGH                , Oregon              ,cf2009    
200741,10.0,6114.0,20091128.0, ARG, ARGH                , Penn St             ,cf2009    
200742,11.0,5279.0,20091128.0, ARG, ARGH                , Nebraska            ,cf2009    
200743,12.0,3540.0,20091128.0, ARG, ARGH                , Iowa                ,cf2009    
200744,13.0,2911.0,20091128.0, ARG, ARGH                , Georgia Tech        ,cf2009    
200745,14.0,4206.0,20091128.0, ARG, ARGH                , LSU                 ,cf2009    
200746,15.0,6236.0,20091128.0, ARG, ARGH                , Pittsburgh          ,cf2009    
200747,16.0,5886.0,20091128.0, ARG, ARGH                , Oklahoma            ,cf2009    
200748,17.0,4719.0,20091128.0, ARG, ARGH                , Miami FL            ,cf2009    
200749,18.0,8251.0,20091128.0, ARG, ARGH                , USC                 ,cf2009    
200750,19.0,5970.0,20091128.0, ARG, ARGH                , Oregon St           ,cf2009    
200751,20.0,3347.0,20091128.0, ARG, ARGH                , Houston             ,cf2009    
200752,21.0,7582.0,20091128.0, ARG, ARGH                , Stanford            ,cf2009    
200753,22.0,1098.0,20091128.0, ARG, ARGH                , California          ,cf2009    
200754,23.0,1603.0,20091128.0, ARG, ARGH                , Clemson             ,cf2009    
200755,24.0,891.0,20091128.0, ARG, ARGH                , BYU                 ,cf2009    
200756,25.0,7918.0,20091128.0, ARG, ARGH                , Texas Tech          ,cf2009    
200757,26.0,294.0,20091128.0, ARG, ARGH                , Arizona             ,cf2009    
200758,27.0,1404.0,20091128.0, ARG, ARGH                , C Michigan          ,cf2009    
200759,28.0,5912.0,20091128.0, ARG, ARGH                , Oklahoma St         ,cf2009    
200760,29.0,4920.0,20091128.0, ARG, ARGH                , Mississippi         ,cf2009    
200761,30.0,5492.0,20091128.0, ARG, ARGH                , North Carolina      ,cf2009    
200762,31.0,316.0,20091128.0, ARG, ARGH                , Arkansas            ,cf2009    
200763,32.0,9031.0,20091128.0, ARG, ARGH                , Wisconsin           ,cf2009    
200764,33.0,7801.0,20091128.0, ARG, ARGH                , Tennessee           ,cf2009    
200765,34.0,783.0,20091128.0, ARG, ARGH                , Boston College      ,cf2009    
200766,35.0,6696.0,20091128.0, ARG, ARGH                , Rutgers             ,cf2009    
200767,36.0,8716.0,20091128.0, ARG, ARGH                , West Virginia       ,cf2009    
200768,37.0,8315.0,20091128.0, ARG, ARGH                , Utah                ,cf2009    
200769,38.0,1872.0,20091128.0, ARG, ARGH                , Connecticut         ,cf2009    
200770,39.0,4948.0,20091128.0, ARG, ARGH                , Missouri            ,cf2009    
200771,40.0,2881.0,20091128.0, ARG, ARGH                , Georgia             ,cf2009    
200772,41.0,7242.0,20091128.0, ARG, ARGH                , South Carolina      ,cf2009    
200773,42.0,402.0,20091128.0, ARG, ARGH                , Auburn              ,cf2009    
200774,43.0,55.0,20091128.0, ARG, ARGH                , Air Force           ,cf2009    
200775,44.0,5253.0,20091128.0, ARG, ARGH                , Navy                ,cf2009    
200776,45.0,5749.0,20091128.0, ARG, ARGH                , Notre Dame          ,cf2009    
200777,46.0,1380.0,20091128.0, ARG, ARGH                , UCF                 ,cf2009    
200778,47.0,3781.0,20091128.0, ARG, ARGH                , Kentucky            ,cf2009    
200779,48.0,2292.0,20091128.0, ARG, ARGH                , East Carolina       ,cf2009    
200780,49.0,8141.0,20091128.0, ARG, ARGH                , UCLA                ,cf2009    
200781,50.0,8068.0,20091128.0, ARG, ARGH                , Troy                ,cf2009    
200782,51.0,7278.0,20091128.0, ARG, ARGH                , South Florida       ,cf2009    
200783,52.0,4936.0,20091128.0, ARG, ARGH                , Mississippi St      ,cf2009    
200784,53.0,5316.0,20091128.0, ARG, ARGH                , Nevada              ,cf2009    
200785,54.0,2776.0,20091128.0, ARG, ARGH                , Fresno St           ,cf2009    
200786,55.0,4785.0,20091128.0, ARG, ARGH                , MTSU                ,cf2009    
200787,56.0,4757.0,20091128.0, ARG, ARGH                , Michigan St         ,cf2009    
200788,57.0,2666.0,20091128.0, ARG, ARGH                , Florida St          ,cf2009    
200789,58.0,8551.0,20091128.0, ARG, ARGH                , Washington          ,cf2009    
200790,59.0,5704.0,20091128.0, ARG, ARGH                , Northwestern        ,cf2009    
200791,60.0,4858.0,20091128.0, ARG, ARGH                , Minnesota           ,cf2009    
200792,61.0,5825.0,20091128.0, ARG, ARGH                , Ohio                ,cf2009    
200793,62.0,7788.0,20091128.0, ARG, ARGH                , Temple              ,cf2009    
200794,63.0,7365.0,20091128.0, ARG, ARGH                , Southern Miss       ,cf2009    
200795,64.0,8508.0,20091128.0, ARG, ARGH                , Wake Forest         ,cf2009    
200796,65.0,304.0,20091128.0, ARG, ARGH                , Arizona St          ,cf2009    
200797,66.0,7848.0,20091128.0, ARG, ARGH                , Texas A&M           ,cf2009    
200798,67.0,3717.0,20091128.0, ARG, ARGH                , Kansas              ,cf2009    
200799,68.0,821.0,20091128.0, ARG, ARGH                , Bowling Green       ,cf2009    
200800,69.0,6393.0,20091128.0, ARG, ARGH                , Purdue              ,cf2009    
200801,70.0,3731.0,20091128.0, ARG, ARGH                , Kansas St           ,cf2009    
200802,71.0,3554.0,20091128.0, ARG, ARGH                , Iowa St             ,cf2009    
200803,72.0,7358.0,20091128.0, ARG, ARGH                , SMU                 ,cf2009    
200804,73.0,4741.0,20091128.0, ARG, ARGH                , Michigan            ,cf2009    
200805,74.0,5511.0,20091128.0, ARG, ARGH                , NC State            ,cf2009    
200806,75.0,5634.0,20091128.0, ARG, ARGH                , N Illinois          ,cf2009    
200807,76.0,4436.0,20091128.0, ARG, ARGH                , Marshall            ,cf2009    
200808,77.0,3415.0,20091128.0, ARG, ARGH                , Idaho               ,cf2009    
200809,78.0,557.0,20091128.0, ARG, ARGH                , Baylor              ,cf2009    
200810,79.0,8099.0,20091128.0, ARG, ARGH                , Tulsa               ,cf2009    
200811,80.0,2265.0,20091128.0, ARG, ARGH                , Duke                ,cf2009    
200812,81.0,979.0,20091128.0, ARG, ARGH                , Buffalo             ,cf2009    
200813,82.0,7729.0,20091128.0, ARG, ARGH                , Syracuse            ,cf2009    
200814,83.0,4218.0,20091128.0, ARG, ARGH                , Louisiana Tech      ,cf2009    
200815,84.0,4200.0,20091128.0, ARG, ARGH                , ULM                 ,cf2009    
200816,85.0,4224.0,20091128.0, ARG, ARGH                , Louisville          ,cf2009    
200817,86.0,5323.0,20091128.0, ARG, ARGH                , UNLV                ,cf2009    
200818,87.0,87.0,20091128.0, ARG, ARGH                , UAB                 ,cf2009    
200819,88.0,9162.0,20091128.0, ARG, ARGH                , Wyoming             ,cf2009    
200820,89.0,3425.0,20091128.0, ARG, ARGH                , Illinois            ,cf2009    
200821,90.0,3484.0,20091128.0, ARG, ARGH                , Indiana             ,cf2009    
200822,91.0,8432.0,20091128.0, ARG, ARGH                , Virginia            ,cf2009    
200823,92.0,333.0,20091128.0, ARG, ARGH                , Arkansas St         ,cf2009    
200824,93.0,3197.0,20091128.0, ARG, ARGH                , Hawaii              ,cf2009    
200825,94.0,1715.0,20091128.0, ARG, ARGH                , Colorado            ,cf2009    
200826,95.0,8325.0,20091128.0, ARG, ARGH                , Utah St             ,cf2009    
200827,96.0,2638.0,20091128.0, ARG, ARGH                , FL Atlantic         ,cf2009    
200828,97.0,4194.0,20091128.0, ARG, ARGH                , ULL                 ,cf2009    
200829,98.0,8367.0,20091128.0, ARG, ARGH                , Vanderbilt          ,cf2009    
200830,99.0,7933.0,20091128.0, ARG, ARGH                , UTEP                ,cf2009    
200831,100.0,7978.0,20091128.0, ARG, ARGH                , Toledo              ,cf2009    
200832,101.0,8767.0,20091128.0, ARG, ARGH                , W Michigan          ,cf2009    
200833,102.0,7002.0,20091128.0, ARG, ARGH                , San Diego St        ,cf2009    
200834,103.0,3771.0,20091128.0, ARG, ARGH                , Kent                ,cf2009    
200835,104.0,2652.0,20091128.0, ARG, ARGH                , Florida Intl        ,cf2009    
200836,105.0,4474.0,20091128.0, ARG, ARGH                , Maryland            ,cf2009    
200837,106.0,1753.0,20091128.0, ARG, ARGH                , Colorado St         ,cf2009    
200838,107.0,356.0,20091128.0, ARG, ARGH                , Army                ,cf2009    
200839,108.0,66.0,20091128.0, ARG, ARGH                , Akron               ,cf2009    
200840,109.0,4636.0,20091128.0, ARG, ARGH                , Memphis             ,cf2009    
200841,110.0,5584.0,20091128.0, ARG, ARGH                , North Texas         ,cf2009    
200842,111.0,7024.0,20091128.0, ARG, ARGH                , San Jose St         ,cf2009    
200843,112.0,8092.0,20091128.0, ARG, ARGH                , Tulane              ,cf2009    
200844,113.0,501.0,20091128.0, ARG, ARGH                , Ball St             ,cf2009    
200845,114.0,8588.0,20091128.0, ARG, ARGH                , Washington St       ,cf2009    
200846,115.0,6535.0,20091128.0, ARG, ARGH                , Rice                ,cf2009    
200847,116.0,4725.0,20091128.0, ARG, ARGH                , Miami OH            ,cf2009    
200848,117.0,5387.0,20091128.0, ARG, ARGH                , New Mexico St       ,cf2009    
200849,118.0,5371.0,20091128.0, ARG, ARGH                , New Mexico          ,cf2009    
200850,119.0,8761.0,20091128.0, ARG, ARGH                , WKU                 ,cf2009    
200851,120.0,2353.0,20091128.0, ARG, ARGH                , E Michigan          ,cf2009    
221048,1.0,74.0,20091205.0, ARG, ARGH                , Alabama             ,cf2009    
221049,2.0,7840.0,20091205.0, ARG, ARGH                , Texas               ,cf2009    
221050,3.0,2625.0,20091205.0, ARG, ARGH                , Florida             ,cf2009    
221051,4.0,7878.0,20091205.0, ARG, ARGH                , TCU                 ,cf2009    
221052,5.0,1529.0,20091205.0, ARG, ARGH                , Cincinnati          ,cf2009    
221053,6.0,771.0,20091205.0, ARG, ARGH                , Boise St            ,cf2009    
