,    1,    8251,   20050801, ARG, ARGH                , USC                 ,cf2005    
187089,22.0,4858.0,20051203.0, ARG, ARGH                , Minnesota           ,cf2005    
187090,23.0,8141.0,20051203.0, ARG, ARGH                , UCLA                ,cf2005    
187091,24.0,1603.0,20051203.0, ARG, ARGH                , Clemson             ,cf2005    
187092,25.0,2911.0,20051203.0, ARG, ARGH                , Georgia Tech        ,cf2005    
187093,26.0,5704.0,20051203.0, ARG, ARGH                , Northwestern        ,cf2005    
187094,27.0,5886.0,20051203.0, ARG, ARGH                , Oklahoma            ,cf2005    
187095,28.0,1715.0,20051203.0, ARG, ARGH                , Colorado            ,cf2005    
187096,29.0,2666.0,20051203.0, ARG, ARGH                , Florida St          ,cf2005    
187097,30.0,7278.0,20051203.0, ARG, ARGH                , South Florida       ,cf2005    
187098,31.0,2776.0,20051203.0, ARG, ARGH                , Fresno St           ,cf2005    
187099,32.0,3554.0,20051203.0, ARG, ARGH                , Iowa St             ,cf2005    
187100,33.0,7242.0,20051203.0, ARG, ARGH                , South Carolina      ,cf2005    
187101,34.0,1098.0,20051203.0, ARG, ARGH                , California          ,cf2005    
187102,35.0,304.0,20051203.0, ARG, ARGH                , Arizona St          ,cf2005    
187103,36.0,4757.0,20051203.0, ARG, ARGH                , Michigan St         ,cf2005    
187104,37.0,5279.0,20051203.0, ARG, ARGH                , Nebraska            ,cf2005    
187105,38.0,8432.0,20051203.0, ARG, ARGH                , Virginia            ,cf2005    
187106,39.0,6393.0,20051203.0, ARG, ARGH                , Purdue              ,cf2005    
187107,40.0,5511.0,20051203.0, ARG, ARGH                , NC State            ,cf2005    
187108,41.0,4474.0,20051203.0, ARG, ARGH                , Maryland            ,cf2005    
187109,42.0,5634.0,20051203.0, ARG, ARGH                , N Illinois          ,cf2005    
187110,43.0,771.0,20051203.0, ARG, ARGH                , Boise St            ,cf2005    
187111,44.0,7801.0,20051203.0, ARG, ARGH                , Tennessee           ,cf2005    
187112,45.0,8099.0,20051203.0, ARG, ARGH                , Tulsa               ,cf2005    
187113,46.0,7978.0,20051203.0, ARG, ARGH                , Toledo              ,cf2005    
187114,47.0,1380.0,20051203.0, ARG, ARGH                , UCF                 ,cf2005    
187115,48.0,5492.0,20051203.0, ARG, ARGH                , North Carolina      ,cf2005    
187116,49.0,7848.0,20051203.0, ARG, ARGH                , Texas A&M           ,cf2005    
187117,50.0,4948.0,20051203.0, ARG, ARGH                , Missouri            ,cf2005    
187118,51.0,891.0,20051203.0, ARG, ARGH                , BYU                 ,cf2005    
187119,52.0,4725.0,20051203.0, ARG, ARGH                , Miami OH            ,cf2005    
187120,53.0,7365.0,20051203.0, ARG, ARGH                , Southern Miss       ,cf2005    
187121,54.0,3717.0,20051203.0, ARG, ARGH                , Kansas              ,cf2005    
187122,55.0,6696.0,20051203.0, ARG, ARGH                , Rutgers             ,cf2005    
187123,56.0,7933.0,20051203.0, ARG, ARGH                , UTEP                ,cf2005    
187124,57.0,1872.0,20051203.0, ARG, ARGH                , Connecticut         ,cf2005    
187125,58.0,6236.0,20051203.0, ARG, ARGH                , Pittsburgh          ,cf2005    
187126,59.0,316.0,20051203.0, ARG, ARGH                , Arkansas            ,cf2005    
187127,60.0,8508.0,20051203.0, ARG, ARGH                , Wake Forest         ,cf2005    
187128,61.0,1753.0,20051203.0, ARG, ARGH                , Colorado St         ,cf2005    
187129,62.0,1404.0,20051203.0, ARG, ARGH                , C Michigan          ,cf2005    
187130,63.0,7582.0,20051203.0, ARG, ARGH                , Stanford            ,cf2005    
187131,64.0,8315.0,20051203.0, ARG, ARGH                , Utah                ,cf2005    
187132,65.0,4636.0,20051203.0, ARG, ARGH                , Memphis             ,cf2005    
187133,66.0,7002.0,20051203.0, ARG, ARGH                , San Diego St        ,cf2005    
187134,67.0,557.0,20051203.0, ARG, ARGH                , Baylor              ,cf2005    
187135,68.0,8367.0,20051203.0, ARG, ARGH                , Vanderbilt          ,cf2005    
187136,69.0,3347.0,20051203.0, ARG, ARGH                , Houston             ,cf2005    
187137,70.0,3731.0,20051203.0, ARG, ARGH                , Kansas St           ,cf2005    
187138,71.0,8588.0,20051203.0, ARG, ARGH                , Washington St       ,cf2005    
187139,72.0,5253.0,20051203.0, ARG, ARGH                , Navy                ,cf2005    
187140,73.0,5371.0,20051203.0, ARG, ARGH                , New Mexico          ,cf2005    
187141,74.0,821.0,20051203.0, ARG, ARGH                , Bowling Green       ,cf2005    
187142,75.0,5970.0,20051203.0, ARG, ARGH                , Oregon St           ,cf2005    
187143,76.0,5316.0,20051203.0, ARG, ARGH                , Nevada              ,cf2005    
187144,77.0,3484.0,20051203.0, ARG, ARGH                , Indiana             ,cf2005    
187145,78.0,8767.0,20051203.0, ARG, ARGH                , W Michigan          ,cf2005    
187146,79.0,294.0,20051203.0, ARG, ARGH                , Arizona             ,cf2005    
187147,80.0,87.0,20051203.0, ARG, ARGH                , UAB                 ,cf2005    
187148,81.0,66.0,20051203.0, ARG, ARGH                , Akron               ,cf2005    
187149,82.0,2292.0,20051203.0, ARG, ARGH                , East Carolina       ,cf2005    
187150,83.0,4218.0,20051203.0, ARG, ARGH                , Louisiana Tech      ,cf2005    
187151,84.0,55.0,20051203.0, ARG, ARGH                , Air Force           ,cf2005    
187152,85.0,9162.0,20051203.0, ARG, ARGH                , Wyoming             ,cf2005    
187153,86.0,7358.0,20051203.0, ARG, ARGH                , SMU                 ,cf2005    
187154,87.0,356.0,20051203.0, ARG, ARGH                , Army                ,cf2005    
187155,88.0,501.0,20051203.0, ARG, ARGH                , Ball St             ,cf2005    
187156,89.0,5912.0,20051203.0, ARG, ARGH                , Oklahoma St         ,cf2005    
187157,90.0,1529.0,20051203.0, ARG, ARGH                , Cincinnati          ,cf2005    
187158,91.0,3197.0,20051203.0, ARG, ARGH                , Hawaii              ,cf2005    
187159,92.0,3781.0,20051203.0, ARG, ARGH                , Kentucky            ,cf2005    
187160,93.0,2353.0,20051203.0, ARG, ARGH                , E Michigan          ,cf2005    
187161,94.0,4785.0,20051203.0, ARG, ARGH                , MTSU                ,cf2005    
187162,95.0,8551.0,20051203.0, ARG, ARGH                , Washington          ,cf2005    
187163,96.0,4194.0,20051203.0, ARG, ARGH                , ULL                 ,cf2005    
187164,97.0,4436.0,20051203.0, ARG, ARGH                , Marshall            ,cf2005    
187165,98.0,4936.0,20051203.0, ARG, ARGH                , Mississippi St      ,cf2005    
187166,99.0,333.0,20051203.0, ARG, ARGH                , Arkansas St         ,cf2005    
187167,100.0,4920.0,20051203.0, ARG, ARGH                , Mississippi         ,cf2005    
187168,101.0,5825.0,20051203.0, ARG, ARGH                , Ohio                ,cf2005    
187169,102.0,3425.0,20051203.0, ARG, ARGH                , Illinois            ,cf2005    
187170,103.0,4200.0,20051203.0, ARG, ARGH                , ULM                 ,cf2005    
187171,104.0,7729.0,20051203.0, ARG, ARGH                , Syracuse            ,cf2005    
187172,105.0,2652.0,20051203.0, ARG, ARGH                , Florida Intl        ,cf2005    
187173,106.0,2265.0,20051203.0, ARG, ARGH                , Duke                ,cf2005    
187174,107.0,8325.0,20051203.0, ARG, ARGH                , Utah St             ,cf2005    
187175,108.0,8092.0,20051203.0, ARG, ARGH                , Tulane              ,cf2005    
187176,109.0,7024.0,20051203.0, ARG, ARGH                , San Jose St         ,cf2005    
187177,110.0,8068.0,20051203.0, ARG, ARGH                , Troy                ,cf2005    
187178,111.0,6535.0,20051203.0, ARG, ARGH                , Rice                ,cf2005    
187179,112.0,5323.0,20051203.0, ARG, ARGH                , UNLV                ,cf2005    
187180,113.0,3415.0,20051203.0, ARG, ARGH                , Idaho               ,cf2005    
187181,114.0,2638.0,20051203.0, ARG, ARGH                , FL Atlantic         ,cf2005    
187182,115.0,3771.0,20051203.0, ARG, ARGH                , Kent                ,cf2005    
187183,116.0,5584.0,20051203.0, ARG, ARGH                , North Texas         ,cf2005    
187184,117.0,979.0,20051203.0, ARG, ARGH                , Buffalo             ,cf2005    
187185,118.0,7788.0,20051203.0, ARG, ARGH                , Temple              ,cf2005    
187186,119.0,5387.0,20051203.0, ARG, ARGH                , New Mexico St       ,cf2005    
