,Game Code,Winning Team Code,Losing Team Code,Winning Team Points,Losing Team Points,Winning Team Seed,Losing Team Seed,Upset Factor
363,419025520120929.0,419.0,255.0,49.0,28.0,,,
364,255039220121103.0,255.0,392.0,33.0,13.0,,,
365,255045720121110.0,255.0,457.0,68.0,50.0,,,
366,255025720121124.0,257.0,255.0,42.0,10.0,,,
367,657025520121231.0,255.0,657.0,21.0,7.0,,,
368,257043420120908.0,257.0,434.0,41.0,20.0,,,
369,736025720120922.0,257.0,736.0,48.0,3.0,,,
370,694025720120929.0,257.0,694.0,51.0,44.0,,,
371,257064820121006.0,648.0,257.0,35.0,7.0,,,
372,257033420121020.0,257.0,334.0,29.0,24.0,,,
373,433025720121103.0,257.0,433.0,37.0,10.0,,,
374,253025720121117.0,257.0,253.0,45.0,14.0,,,
375,257046320130101.0,257.0,463.0,45.0,31.0,,,
376,277065720120901.0,657.0,277.0,49.0,10.0,,,
377,346027720120915.0,277.0,346.0,54.0,2.0,,,
378,466027720120922.0,466.0,277.0,69.0,24.0,,,
379,277062620121006.0,626.0,277.0,52.0,14.0,,,
380,473027720121013.0,473.0,277.0,35.0,23.0,,,
381,277072120121116.0,721.0,277.0,21.0,7.0,,,
382,465027720121124.0,277.0,465.0,48.0,10.0,,,
383,646027720121201.0,277.0,646.0,23.0,7.0,,,
384,670028820120901.0,670.0,288.0,30.0,13.0,,,
385,366028820120908.0,366.0,288.0,56.0,49.0,,,
386,288057420120929.0,288.0,574.0,35.0,14.0,,,
387,497028820121006.0,288.0,497.0,44.0,21.0,,,
388,288066320121018.0,663.0,288.0,72.0,42.0,,,
389,704028820121027.0,288.0,704.0,45.0,35.0,,,
390,719028820121110.0,719.0,288.0,41.0,7.0,,,
391,288038820121117.0,388.0,288.0,44.0,41.0,,,
392,718028820121124.0,288.0,718.0,40.0,17.0,,,
393,207029520120830.0,207.0,295.0,20.0,3.0,,,
394,295036520120915.0,365.0,295.0,63.0,14.0,,,
395,811029520120922.0,811.0,295.0,40.0,37.0,,,
396,295045720120929.0,457.0,295.0,66.0,0.0,,,
397,472029520121006.0,295.0,472.0,26.0,18.0,,,
398,295067020121013.0,670.0,295.0,38.0,7.0,,,
399,295036620121020.0,366.0,295.0,70.0,28.0,,,
400,630029520121103.0,630.0,295.0,42.0,13.0,,,
401,706029520121117.0,706.0,295.0,34.0,27.0,,,
402,295073120121124.0,731.0,295.0,45.0,9.0,,,
403,774030120120901.0,301.0,774.0,24.0,7.0,,,
404,48030120120915.0,301.0,48.0,44.0,0.0,,,
405,366030120120922.0,366.0,301.0,52.0,24.0,,,
406,539030120120929.0,539.0,301.0,35.0,7.0,,,
407,301079620121006.0,796.0,301.0,31.0,14.0,,,
408,301041820121013.0,418.0,301.0,45.0,0.0,,,
409,306030120121027.0,306.0,301.0,31.0,17.0,,,
