,    1,    5850,   20080801, ARG, ARGH                , Ohio St             ,cf2008    
208632,5.0,771.0,20081206.0, ARG, ARGH                , Boise St            ,cf2008    
208633,6.0,7840.0,20081206.0, ARG, ARGH                , Texas               ,cf2008    
208634,7.0,74.0,20081206.0, ARG, ARGH                , Alabama             ,cf2008    
208635,8.0,8315.0,20081206.0, ARG, ARGH                , Utah                ,cf2008    
208636,9.0,5850.0,20081206.0, ARG, ARGH                , Ohio St             ,cf2008    
208637,10.0,7878.0,20081206.0, ARG, ARGH                , TCU                 ,cf2008    
208638,11.0,7918.0,20081206.0, ARG, ARGH                , Texas Tech          ,cf2008    
208639,12.0,501.0,20081206.0, ARG, ARGH                , Ball St             ,cf2008    
208640,13.0,3540.0,20081206.0, ARG, ARGH                , Iowa                ,cf2008    
208641,14.0,4948.0,20081206.0, ARG, ARGH                , Missouri            ,cf2008    
208642,15.0,6236.0,20081206.0, ARG, ARGH                , Pittsburgh          ,cf2008    
208643,16.0,5912.0,20081206.0, ARG, ARGH                , Oklahoma St         ,cf2008    
208644,17.0,1529.0,20081206.0, ARG, ARGH                , Cincinnati          ,cf2008    
208645,18.0,5961.0,20081206.0, ARG, ARGH                , Oregon              ,cf2008    
208646,19.0,2666.0,20081206.0, ARG, ARGH                , Florida St          ,cf2008    
208647,20.0,2881.0,20081206.0, ARG, ARGH                , Georgia             ,cf2008    
208648,21.0,2911.0,20081206.0, ARG, ARGH                , Georgia Tech        ,cf2008    
208649,22.0,1098.0,20081206.0, ARG, ARGH                , California          ,cf2008    
208650,23.0,4757.0,20081206.0, ARG, ARGH                , Michigan St         ,cf2008    
208651,24.0,783.0,20081206.0, ARG, ARGH                , Boston College      ,cf2008    
208652,25.0,4920.0,20081206.0, ARG, ARGH                , Mississippi         ,cf2008    
208653,26.0,5970.0,20081206.0, ARG, ARGH                , Oregon St           ,cf2008    
208654,27.0,8459.0,20081206.0, ARG, ARGH                , Virginia Tech       ,cf2008    
208655,28.0,5492.0,20081206.0, ARG, ARGH                , North Carolina      ,cf2008    
208656,29.0,891.0,20081206.0, ARG, ARGH                , BYU                 ,cf2008    
208657,30.0,1603.0,20081206.0, ARG, ARGH                , Clemson             ,cf2008    
208658,31.0,8716.0,20081206.0, ARG, ARGH                , West Virginia       ,cf2008    
208659,32.0,5279.0,20081206.0, ARG, ARGH                , Nebraska            ,cf2008    
208660,33.0,5704.0,20081206.0, ARG, ARGH                , Northwestern        ,cf2008    
208661,34.0,6696.0,20081206.0, ARG, ARGH                , Rutgers             ,cf2008    
208662,35.0,8508.0,20081206.0, ARG, ARGH                , Wake Forest         ,cf2008    
208663,36.0,4719.0,20081206.0, ARG, ARGH                , Miami FL            ,cf2008    
208664,37.0,294.0,20081206.0, ARG, ARGH                , Arizona             ,cf2008    
208665,38.0,5253.0,20081206.0, ARG, ARGH                , Navy                ,cf2008    
208666,39.0,1872.0,20081206.0, ARG, ARGH                , Connecticut         ,cf2008    
208667,40.0,8767.0,20081206.0, ARG, ARGH                , W Michigan          ,cf2008    
208668,41.0,7278.0,20081206.0, ARG, ARGH                , South Florida       ,cf2008    
208669,42.0,3717.0,20081206.0, ARG, ARGH                , Kansas              ,cf2008    
208670,43.0,7242.0,20081206.0, ARG, ARGH                , South Carolina      ,cf2008    
208671,44.0,8068.0,20081206.0, ARG, ARGH                , Troy                ,cf2008    
208672,45.0,9031.0,20081206.0, ARG, ARGH                , Wisconsin           ,cf2008    
208673,46.0,8099.0,20081206.0, ARG, ARGH                , Tulsa               ,cf2008    
208674,47.0,55.0,20081206.0, ARG, ARGH                , Air Force           ,cf2008    
208675,48.0,2292.0,20081206.0, ARG, ARGH                , East Carolina       ,cf2008    
208676,49.0,4474.0,20081206.0, ARG, ARGH                , Maryland            ,cf2008    
208677,50.0,6535.0,20081206.0, ARG, ARGH                , Rice                ,cf2008    
208678,51.0,4206.0,20081206.0, ARG, ARGH                , LSU                 ,cf2008    
208679,52.0,979.0,20081206.0, ARG, ARGH                , Buffalo             ,cf2008    
208680,53.0,5511.0,20081206.0, ARG, ARGH                , NC State            ,cf2008    
208681,54.0,3425.0,20081206.0, ARG, ARGH                , Illinois            ,cf2008    
208682,55.0,5749.0,20081206.0, ARG, ARGH                , Notre Dame          ,cf2008    
208683,56.0,8367.0,20081206.0, ARG, ARGH                , Vanderbilt          ,cf2008    
208684,57.0,4858.0,20081206.0, ARG, ARGH                , Minnesota           ,cf2008    
208685,58.0,1404.0,20081206.0, ARG, ARGH                , C Michigan          ,cf2008    
208686,59.0,3347.0,20081206.0, ARG, ARGH                , Houston             ,cf2008    
208687,60.0,5316.0,20081206.0, ARG, ARGH                , Nevada              ,cf2008    
208688,61.0,5634.0,20081206.0, ARG, ARGH                , N Illinois          ,cf2008    
208689,62.0,7582.0,20081206.0, ARG, ARGH                , Stanford            ,cf2008    
208690,63.0,3781.0,20081206.0, ARG, ARGH                , Kentucky            ,cf2008    
208691,64.0,6393.0,20081206.0, ARG, ARGH                , Purdue              ,cf2008    
208692,65.0,7801.0,20081206.0, ARG, ARGH                , Tennessee           ,cf2008    
208693,66.0,557.0,20081206.0, ARG, ARGH                , Baylor              ,cf2008    
208694,67.0,7365.0,20081206.0, ARG, ARGH                , Southern Miss       ,cf2008    
208695,68.0,821.0,20081206.0, ARG, ARGH                , Bowling Green       ,cf2008    
208696,69.0,8432.0,20081206.0, ARG, ARGH                , Virginia            ,cf2008    
208697,70.0,304.0,20081206.0, ARG, ARGH                , Arizona St          ,cf2008    
208698,71.0,2776.0,20081206.0, ARG, ARGH                , Fresno St           ,cf2008    
208699,72.0,2265.0,20081206.0, ARG, ARGH                , Duke                ,cf2008    
208700,73.0,402.0,20081206.0, ARG, ARGH                , Auburn              ,cf2008    
208701,74.0,3197.0,20081206.0, ARG, ARGH                , Hawaii              ,cf2008    
208702,75.0,3731.0,20081206.0, ARG, ARGH                , Kansas St           ,cf2008    
208703,76.0,316.0,20081206.0, ARG, ARGH                , Arkansas            ,cf2008    
208704,77.0,7788.0,20081206.0, ARG, ARGH                , Temple              ,cf2008    
208705,78.0,1753.0,20081206.0, ARG, ARGH                , Colorado St         ,cf2008    
208706,79.0,1715.0,20081206.0, ARG, ARGH                , Colorado            ,cf2008    
208707,80.0,4218.0,20081206.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
208708,81.0,333.0,20081206.0, ARG, ARGH                , Arkansas St         ,cf2008    
208709,82.0,4224.0,20081206.0, ARG, ARGH                , Louisville          ,cf2008    
208710,83.0,66.0,20081206.0, ARG, ARGH                , Akron               ,cf2008    
208711,84.0,5371.0,20081206.0, ARG, ARGH                , New Mexico          ,cf2008    
208712,85.0,2638.0,20081206.0, ARG, ARGH                , FL Atlantic         ,cf2008    
208713,86.0,4636.0,20081206.0, ARG, ARGH                , Memphis             ,cf2008    
208714,87.0,4194.0,20081206.0, ARG, ARGH                , ULL                 ,cf2008    
208715,88.0,7933.0,20081206.0, ARG, ARGH                , UTEP                ,cf2008    
208716,89.0,4741.0,20081206.0, ARG, ARGH                , Michigan            ,cf2008    
208717,90.0,7848.0,20081206.0, ARG, ARGH                , Texas A&M           ,cf2008    
208718,91.0,5323.0,20081206.0, ARG, ARGH                , UNLV                ,cf2008    
208719,92.0,7024.0,20081206.0, ARG, ARGH                , San Jose St         ,cf2008    
208720,93.0,8141.0,20081206.0, ARG, ARGH                , UCLA                ,cf2008    
208721,94.0,5825.0,20081206.0, ARG, ARGH                , Ohio                ,cf2008    
208722,95.0,2652.0,20081206.0, ARG, ARGH                , Florida Intl        ,cf2008    
208723,96.0,4436.0,20081206.0, ARG, ARGH                , Marshall            ,cf2008    
208724,97.0,4785.0,20081206.0, ARG, ARGH                , MTSU                ,cf2008    
208725,98.0,4936.0,20081206.0, ARG, ARGH                , Mississippi St      ,cf2008    
208726,99.0,7729.0,20081206.0, ARG, ARGH                , Syracuse            ,cf2008    
208727,100.0,3771.0,20081206.0, ARG, ARGH                , Kent                ,cf2008    
208728,101.0,3484.0,20081206.0, ARG, ARGH                , Indiana             ,cf2008    
208729,102.0,8325.0,20081206.0, ARG, ARGH                , Utah St             ,cf2008    
208730,103.0,1380.0,20081206.0, ARG, ARGH                , UCF                 ,cf2008    
208731,104.0,2353.0,20081206.0, ARG, ARGH                , E Michigan          ,cf2008    
208732,105.0,87.0,20081206.0, ARG, ARGH                , UAB                 ,cf2008    
208733,106.0,7978.0,20081206.0, ARG, ARGH                , Toledo              ,cf2008    
208734,107.0,3554.0,20081206.0, ARG, ARGH                , Iowa St             ,cf2008    
208735,108.0,4200.0,20081206.0, ARG, ARGH                , ULM                 ,cf2008    
208736,109.0,9162.0,20081206.0, ARG, ARGH                , Wyoming             ,cf2008    
208737,110.0,5387.0,20081206.0, ARG, ARGH                , New Mexico St       ,cf2008    
208738,111.0,356.0,20081206.0, ARG, ARGH                , Army                ,cf2008    
208739,112.0,8761.0,20081206.0, ARG, ARGH                , WKU                 ,cf2008    
208740,113.0,4725.0,20081206.0, ARG, ARGH                , Miami OH            ,cf2008    
208741,114.0,7002.0,20081206.0, ARG, ARGH                , San Diego St        ,cf2008    
208742,115.0,7358.0,20081206.0, ARG, ARGH                , SMU                 ,cf2008    
208743,116.0,8092.0,20081206.0, ARG, ARGH                , Tulane              ,cf2008    
208744,117.0,8588.0,20081206.0, ARG, ARGH                , Washington St       ,cf2008    
208745,118.0,3415.0,20081206.0, ARG, ARGH                , Idaho               ,cf2008    
208746,119.0,8551.0,20081206.0, ARG, ARGH                , Washington          ,cf2008    
208747,120.0,5584.0,20081206.0, ARG, ARGH                , North Texas         ,cf2008    
231572,1.0,2625.0,20090108.0, ARG, ARGH                , Florida             ,cf2008    
231573,2.0,8251.0,20090108.0, ARG, ARGH                , USC                 ,cf2008    
231574,3.0,7840.0,20090108.0, ARG, ARGH                , Texas               ,cf2008    
231575,4.0,5886.0,20090108.0, ARG, ARGH                , Oklahoma            ,cf2008    
231576,5.0,8315.0,20090108.0, ARG, ARGH                , Utah                ,cf2008    
231577,6.0,6114.0,20090108.0, ARG, ARGH                , Penn St             ,cf2008    
231578,7.0,771.0,20090108.0, ARG, ARGH                , Boise St            ,cf2008    
231579,8.0,74.0,20090108.0, ARG, ARGH                , Alabama             ,cf2008    
231580,9.0,7878.0,20090108.0, ARG, ARGH                , TCU                 ,cf2008    
231581,10.0,5850.0,20090108.0, ARG, ARGH                , Ohio St             ,cf2008    
231582,11.0,7918.0,20090108.0, ARG, ARGH                , Texas Tech          ,cf2008    
231583,12.0,5961.0,20090108.0, ARG, ARGH                , Oregon              ,cf2008    
231584,13.0,2666.0,20090108.0, ARG, ARGH                , Florida St          ,cf2008    
231585,14.0,3540.0,20090108.0, ARG, ARGH                , Iowa                ,cf2008    
231586,15.0,4948.0,20090108.0, ARG, ARGH                , Missouri            ,cf2008    
231587,16.0,2881.0,20090108.0, ARG, ARGH                , Georgia             ,cf2008    
231588,17.0,1098.0,20090108.0, ARG, ARGH                , California          ,cf2008    
231589,18.0,5970.0,20090108.0, ARG, ARGH                , Oregon St           ,cf2008    
231590,19.0,4920.0,20090108.0, ARG, ARGH                , Mississippi         ,cf2008    
231591,20.0,8459.0,20090108.0, ARG, ARGH                , Virginia Tech       ,cf2008    
231592,21.0,6236.0,20090108.0, ARG, ARGH                , Pittsburgh          ,cf2008    
231593,22.0,5912.0,20090108.0, ARG, ARGH                , Oklahoma St         ,cf2008    
231594,23.0,1529.0,20090108.0, ARG, ARGH                , Cincinnati          ,cf2008    
231595,24.0,783.0,20090108.0, ARG, ARGH                , Boston College      ,cf2008    
231596,25.0,8716.0,20090108.0, ARG, ARGH                , West Virginia       ,cf2008    
231597,26.0,5279.0,20090108.0, ARG, ARGH                , Nebraska            ,cf2008    
231598,27.0,8508.0,20090108.0, ARG, ARGH                , Wake Forest         ,cf2008    
231599,28.0,501.0,20090108.0, ARG, ARGH                , Ball St             ,cf2008    
231600,29.0,5492.0,20090108.0, ARG, ARGH                , North Carolina      ,cf2008    
231601,30.0,4757.0,20090108.0, ARG, ARGH                , Michigan St         ,cf2008    
231602,31.0,6696.0,20090108.0, ARG, ARGH                , Rutgers             ,cf2008    
231603,32.0,294.0,20090108.0, ARG, ARGH                , Arizona             ,cf2008    
231604,33.0,2911.0,20090108.0, ARG, ARGH                , Georgia Tech        ,cf2008    
231605,34.0,891.0,20090108.0, ARG, ARGH                , BYU                 ,cf2008    
231606,35.0,1603.0,20090108.0, ARG, ARGH                , Clemson             ,cf2008    
231607,36.0,1872.0,20090108.0, ARG, ARGH                , Connecticut         ,cf2008    
231608,37.0,3717.0,20090108.0, ARG, ARGH                , Kansas              ,cf2008    
231609,38.0,7278.0,20090108.0, ARG, ARGH                , South Florida       ,cf2008    
231610,39.0,8099.0,20090108.0, ARG, ARGH                , Tulsa               ,cf2008    
231611,40.0,4206.0,20090108.0, ARG, ARGH                , LSU                 ,cf2008    
231612,41.0,4719.0,20090108.0, ARG, ARGH                , Miami FL            ,cf2008    
231613,42.0,5704.0,20090108.0, ARG, ARGH                , Northwestern        ,cf2008    
231614,43.0,6535.0,20090108.0, ARG, ARGH                , Rice                ,cf2008    
231615,44.0,4474.0,20090108.0, ARG, ARGH                , Maryland            ,cf2008    
231616,45.0,5749.0,20090108.0, ARG, ARGH                , Notre Dame          ,cf2008    
231617,46.0,5253.0,20090108.0, ARG, ARGH                , Navy                ,cf2008    
231618,47.0,8367.0,20090108.0, ARG, ARGH                , Vanderbilt          ,cf2008    
231619,48.0,7242.0,20090108.0, ARG, ARGH                , South Carolina      ,cf2008    
231620,49.0,2292.0,20090108.0, ARG, ARGH                , East Carolina       ,cf2008    
231621,50.0,8068.0,20090108.0, ARG, ARGH                , Troy                ,cf2008    
231622,51.0,55.0,20090108.0, ARG, ARGH                , Air Force           ,cf2008    
231623,52.0,3347.0,20090108.0, ARG, ARGH                , Houston             ,cf2008    
231624,53.0,3781.0,20090108.0, ARG, ARGH                , Kentucky            ,cf2008    
231625,54.0,8767.0,20090108.0, ARG, ARGH                , W Michigan          ,cf2008    
231626,55.0,7582.0,20090108.0, ARG, ARGH                , Stanford            ,cf2008    
231627,56.0,5511.0,20090108.0, ARG, ARGH                , NC State            ,cf2008    
231628,57.0,9031.0,20090108.0, ARG, ARGH                , Wisconsin           ,cf2008    
231629,58.0,3425.0,20090108.0, ARG, ARGH                , Illinois            ,cf2008    
231630,59.0,7365.0,20090108.0, ARG, ARGH                , Southern Miss       ,cf2008    
231631,60.0,7801.0,20090108.0, ARG, ARGH                , Tennessee           ,cf2008    
231632,61.0,979.0,20090108.0, ARG, ARGH                , Buffalo             ,cf2008    
231633,62.0,304.0,20090108.0, ARG, ARGH                , Arizona St          ,cf2008    
231634,63.0,557.0,20090108.0, ARG, ARGH                , Baylor              ,cf2008    
231635,64.0,5316.0,20090108.0, ARG, ARGH                , Nevada              ,cf2008    
231636,65.0,8432.0,20090108.0, ARG, ARGH                , Virginia            ,cf2008    
231637,66.0,4858.0,20090108.0, ARG, ARGH                , Minnesota           ,cf2008    
231638,67.0,1404.0,20090108.0, ARG, ARGH                , C Michigan          ,cf2008    
231639,68.0,402.0,20090108.0, ARG, ARGH                , Auburn              ,cf2008    
231640,69.0,6393.0,20090108.0, ARG, ARGH                , Purdue              ,cf2008    
231641,70.0,1753.0,20090108.0, ARG, ARGH                , Colorado St         ,cf2008    
231642,71.0,821.0,20090108.0, ARG, ARGH                , Bowling Green       ,cf2008    
231643,72.0,5634.0,20090108.0, ARG, ARGH                , N Illinois          ,cf2008    
231644,73.0,2265.0,20090108.0, ARG, ARGH                , Duke                ,cf2008    
231645,74.0,316.0,20090108.0, ARG, ARGH                , Arkansas            ,cf2008    
231646,75.0,4218.0,20090108.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
231647,76.0,3731.0,20090108.0, ARG, ARGH                , Kansas St           ,cf2008    
231648,77.0,1715.0,20090108.0, ARG, ARGH                , Colorado            ,cf2008    
231649,78.0,2776.0,20090108.0, ARG, ARGH                , Fresno St           ,cf2008    
231650,79.0,333.0,20090108.0, ARG, ARGH                , Arkansas St         ,cf2008    
231651,80.0,2638.0,20090108.0, ARG, ARGH                , FL Atlantic         ,cf2008    
231652,81.0,4224.0,20090108.0, ARG, ARGH                , Louisville          ,cf2008    
231653,82.0,3197.0,20090108.0, ARG, ARGH                , Hawaii              ,cf2008    
231654,83.0,7788.0,20090108.0, ARG, ARGH                , Temple              ,cf2008    
231655,84.0,5371.0,20090108.0, ARG, ARGH                , New Mexico          ,cf2008    
231656,85.0,4194.0,20090108.0, ARG, ARGH                , ULL                 ,cf2008    
231657,86.0,7933.0,20090108.0, ARG, ARGH                , UTEP                ,cf2008    
231658,87.0,5323.0,20090108.0, ARG, ARGH                , UNLV                ,cf2008    
231659,88.0,66.0,20090108.0, ARG, ARGH                , Akron               ,cf2008    
231660,89.0,4636.0,20090108.0, ARG, ARGH                , Memphis             ,cf2008    
231661,90.0,7848.0,20090108.0, ARG, ARGH                , Texas A&M           ,cf2008    
231662,91.0,8141.0,20090108.0, ARG, ARGH                , UCLA                ,cf2008    
231663,92.0,7024.0,20090108.0, ARG, ARGH                , San Jose St         ,cf2008    
231664,93.0,2652.0,20090108.0, ARG, ARGH                , Florida Intl        ,cf2008    
231665,94.0,4741.0,20090108.0, ARG, ARGH                , Michigan            ,cf2008    
231666,95.0,4785.0,20090108.0, ARG, ARGH                , MTSU                ,cf2008    
231667,96.0,4936.0,20090108.0, ARG, ARGH                , Mississippi St      ,cf2008    
231668,97.0,4436.0,20090108.0, ARG, ARGH                , Marshall            ,cf2008    
231669,98.0,5825.0,20090108.0, ARG, ARGH                , Ohio                ,cf2008    
231670,99.0,7729.0,20090108.0, ARG, ARGH                , Syracuse            ,cf2008    
231671,100.0,8325.0,20090108.0, ARG, ARGH                , Utah St             ,cf2008    
231672,101.0,3771.0,20090108.0, ARG, ARGH                , Kent                ,cf2008    
231673,102.0,1380.0,20090108.0, ARG, ARGH                , UCF                 ,cf2008    
231674,103.0,87.0,20090108.0, ARG, ARGH                , UAB                 ,cf2008    
231675,104.0,3554.0,20090108.0, ARG, ARGH                , Iowa St             ,cf2008    
231676,105.0,3484.0,20090108.0, ARG, ARGH                , Indiana             ,cf2008    
231677,106.0,4200.0,20090108.0, ARG, ARGH                , ULM                 ,cf2008    
231678,107.0,2353.0,20090108.0, ARG, ARGH                , E Michigan          ,cf2008    
231679,108.0,7978.0,20090108.0, ARG, ARGH                , Toledo              ,cf2008    
231680,109.0,9162.0,20090108.0, ARG, ARGH                , Wyoming             ,cf2008    
231681,110.0,5387.0,20090108.0, ARG, ARGH                , New Mexico St       ,cf2008    
231682,111.0,356.0,20090108.0, ARG, ARGH                , Army                ,cf2008    
231683,112.0,8761.0,20090108.0, ARG, ARGH                , WKU                 ,cf2008    
231684,113.0,7002.0,20090108.0, ARG, ARGH                , San Diego St        ,cf2008    
231685,114.0,4725.0,20090108.0, ARG, ARGH                , Miami OH            ,cf2008    
231686,115.0,8092.0,20090108.0, ARG, ARGH                , Tulane              ,cf2008    
231687,116.0,7358.0,20090108.0, ARG, ARGH                , SMU                 ,cf2008    
231688,117.0,8588.0,20090108.0, ARG, ARGH                , Washington St       ,cf2008    
231689,118.0,3415.0,20090108.0, ARG, ARGH                , Idaho               ,cf2008    
231690,119.0,8551.0,20090108.0, ARG, ARGH                , Washington          ,cf2008    
231691,120.0,5584.0,20090108.0, ARG, ARGH                , North Texas         ,cf2008    
